D0307 08:48:34.615730602    2805 ev_posix.cc:172]            Using polling engine: epollex
I0307 08:48:39.632306905    2823 timer_generic.cc:489]         .. shard[26]->queue_deadline_cap --> 7831
I0307 08:48:39.632341766    2823 timer_generic.cc:563]         .. shard[26] popped 0
I0307 08:48:39.632384117    2823 timer_generic.cc:622]         .. result --> 1, shard[26]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.632431069    2823 timer_generic.cc:518]         .. shard[25]: heap_empty=true
I0307 08:48:39.632468810    2823 timer_generic.cc:489]         .. shard[25]->queue_deadline_cap --> 7831
I0307 08:48:39.632505001    2823 timer_generic.cc:563]         .. shard[25] popped 0
I0307 08:48:39.632543812    2823 timer_generic.cc:622]         .. result --> 1, shard[25]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.632580473    2823 timer_generic.cc:518]         .. shard[24]: heap_empty=true
I0307 08:48:39.632616964    2823 timer_generic.cc:489]         .. shard[24]->queue_deadline_cap --> 7831
I0307 08:48:39.632652485    2823 timer_generic.cc:563]         .. shard[24] popped 0
I0307 08:48:39.632687016    2823 timer_generic.cc:622]         .. result --> 1, shard[24]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.632723227    2823 timer_generic.cc:518]         .. shard[23]: heap_empty=true
I0307 08:48:39.632759558    2823 timer_generic.cc:489]         .. shard[23]->queue_deadline_cap --> 7831
I0307 08:48:39.632794949    2823 timer_generic.cc:563]         .. shard[23] popped 0
I0307 08:48:39.632830060    2823 timer_generic.cc:622]         .. result --> 1, shard[23]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.632866982    2823 timer_generic.cc:518]         .. shard[22]: heap_empty=true
I0307 08:48:39.632903613    2823 timer_generic.cc:489]         .. shard[22]->queue_deadline_cap --> 7831
I0307 08:48:39.632939134    2823 timer_generic.cc:563]         .. shard[22] popped 0
I0307 08:48:39.632974415    2823 timer_generic.cc:622]         .. result --> 1, shard[22]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.633010816    2823 timer_generic.cc:518]         .. shard[21]: heap_empty=true
I0307 08:48:39.633047557    2823 timer_generic.cc:489]         .. shard[21]->queue_deadline_cap --> 7831
I0307 08:48:39.633082698    2823 timer_generic.cc:563]         .. shard[21] popped 0
I0307 08:48:39.633121059    2823 timer_generic.cc:622]         .. result --> 1, shard[21]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.633156990    2823 timer_generic.cc:518]         .. shard[20]: heap_empty=true
I0307 08:48:39.633193241    2823 timer_generic.cc:489]         .. shard[20]->queue_deadline_cap --> 7831
I0307 08:48:39.633229472    2823 timer_generic.cc:563]         .. shard[20] popped 0
I0307 08:48:39.633264773    2823 timer_generic.cc:622]         .. result --> 1, shard[20]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.633301854    2823 timer_generic.cc:518]         .. shard[19]: heap_empty=true
I0307 08:48:39.633338205    2823 timer_generic.cc:489]         .. shard[19]->queue_deadline_cap --> 7831
I0307 08:48:39.633374046    2823 timer_generic.cc:563]         .. shard[19] popped 0
I0307 08:48:39.633420958    2823 timer_generic.cc:622]         .. result --> 1, shard[19]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.633458549    2823 timer_generic.cc:518]         .. shard[18]: heap_empty=true
I0307 08:48:39.633495980    2823 timer_generic.cc:489]         .. shard[18]->queue_deadline_cap --> 7831
I0307 08:48:39.633532141    2823 timer_generic.cc:563]         .. shard[18] popped 0
I0307 08:48:39.633566522    2823 timer_generic.cc:622]         .. result --> 1, shard[18]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.633602173    2823 timer_generic.cc:518]         .. shard[17]: heap_empty=true
I0307 08:48:39.633638134    2823 timer_generic.cc:489]         .. shard[17]->queue_deadline_cap --> 7831
I0307 08:48:39.633674625    2823 timer_generic.cc:563]         .. shard[17] popped 0
I0307 08:48:39.633713716    2823 timer_generic.cc:622]         .. result --> 1, shard[17]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.633749927    2823 timer_generic.cc:518]         .. shard[16]: heap_empty=true
I0307 08:48:39.633785588    2823 timer_generic.cc:489]         .. shard[16]->queue_deadline_cap --> 7831
I0307 08:48:39.633821659    2823 timer_generic.cc:563]         .. shard[16] popped 0
I0307 08:48:39.633856860    2823 timer_generic.cc:622]         .. result --> 1, shard[16]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.633897672    2823 timer_generic.cc:518]         .. shard[15]: heap_empty=true
I0307 08:48:39.633935563    2823 timer_generic.cc:489]         .. shard[15]->queue_deadline_cap --> 7831
I0307 08:48:39.633971844    2823 timer_generic.cc:563]         .. shard[15] popped 0
I0307 08:48:39.634007105    2823 timer_generic.cc:622]         .. result --> 1, shard[15]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.634043416    2823 timer_generic.cc:518]         .. shard[14]: heap_empty=true
I0307 08:48:39.634080207    2823 timer_generic.cc:489]         .. shard[14]->queue_deadline_cap --> 7831
I0307 08:48:39.634115868    2823 timer_generic.cc:563]         .. shard[14] popped 0
I0307 08:48:39.634150649    2823 timer_generic.cc:622]         .. result --> 1, shard[14]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.634187100    2823 timer_generic.cc:518]         .. shard[13]: heap_empty=true
I0307 08:48:39.634223291    2823 timer_generic.cc:489]         .. shard[13]->queue_deadline_cap --> 7831
I0307 08:48:39.634262632    2823 timer_generic.cc:563]         .. shard[13] popped 0
I0307 08:48:39.634297113    2823 timer_generic.cc:622]         .. result --> 1, shard[13]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.634333484    2823 timer_generic.cc:518]         .. shard[12]: heap_empty=true
I0307 08:48:39.634370306    2823 timer_generic.cc:489]         .. shard[12]->queue_deadline_cap --> 7831
I0307 08:48:39.634415027    2823 timer_generic.cc:563]         .. shard[12] popped 0
I0307 08:48:39.634450758    2823 timer_generic.cc:622]         .. result --> 1, shard[12]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.634487249    2823 timer_generic.cc:518]         .. shard[11]: heap_empty=true
I0307 08:48:39.634523290    2823 timer_generic.cc:489]         .. shard[11]->queue_deadline_cap --> 7831
I0307 08:48:39.634558861    2823 timer_generic.cc:563]         .. shard[11] popped 0
I0307 08:48:39.634593972    2823 timer_generic.cc:622]         .. result --> 1, shard[11]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.634630653    2823 timer_generic.cc:518]         .. shard[10]: heap_empty=true
I0307 08:48:39.634667414    2823 timer_generic.cc:489]         .. shard[10]->queue_deadline_cap --> 7831
I0307 08:48:39.634702835    2823 timer_generic.cc:563]         .. shard[10] popped 0
I0307 08:48:39.634738156    2823 timer_generic.cc:622]         .. result --> 1, shard[10]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.634773407    2823 timer_generic.cc:518]         .. shard[9]: heap_empty=true
I0307 08:48:39.634808378    2823 timer_generic.cc:489]         .. shard[9]->queue_deadline_cap --> 7831
I0307 08:48:39.634848389    2823 timer_generic.cc:563]         .. shard[9] popped 0
I0307 08:48:39.634883720    2823 timer_generic.cc:622]         .. result --> 1, shard[9]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.634920101    2823 timer_generic.cc:518]         .. shard[8]: heap_empty=true
I0307 08:48:39.634956333    2823 timer_generic.cc:489]         .. shard[8]->queue_deadline_cap --> 7831
I0307 08:48:39.634991344    2823 timer_generic.cc:563]         .. shard[8] popped 0
I0307 08:48:39.635025375    2823 timer_generic.cc:622]         .. result --> 1, shard[8]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.635061076    2823 timer_generic.cc:518]         .. shard[7]: heap_empty=true
I0307 08:48:39.635097407    2823 timer_generic.cc:489]         .. shard[7]->queue_deadline_cap --> 7831
I0307 08:48:39.635133128    2823 timer_generic.cc:563]         .. shard[7] popped 0
I0307 08:48:39.635168149    2823 timer_generic.cc:622]         .. result --> 1, shard[7]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.635204560    2823 timer_generic.cc:518]         .. shard[6]: heap_empty=true
I0307 08:48:39.635241011    2823 timer_generic.cc:489]         .. shard[6]->queue_deadline_cap --> 7831
I0307 08:48:39.635276762    2823 timer_generic.cc:563]         .. shard[6] popped 0
I0307 08:48:39.635312023    2823 timer_generic.cc:622]         .. result --> 1, shard[6]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.635354334    2823 timer_generic.cc:518]         .. shard[5]: heap_empty=true
I0307 08:48:39.635400125    2823 timer_generic.cc:489]         .. shard[5]->queue_deadline_cap --> 7831
I0307 08:48:39.635442637    2823 timer_generic.cc:563]         .. shard[5] popped 0
I0307 08:48:39.635477388    2823 timer_generic.cc:622]         .. result --> 1, shard[5]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.635513919    2823 timer_generic.cc:518]         .. shard[4]: heap_empty=true
I0307 08:48:39.635549440    2823 timer_generic.cc:489]         .. shard[4]->queue_deadline_cap --> 7831
I0307 08:48:39.635584331    2823 timer_generic.cc:563]         .. shard[4] popped 0
I0307 08:48:39.635618652    2823 timer_generic.cc:622]         .. result --> 1, shard[4]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.635655383    2823 timer_generic.cc:518]         .. shard[3]: heap_empty=true
I0307 08:48:39.635690474    2823 timer_generic.cc:489]         .. shard[3]->queue_deadline_cap --> 7831
I0307 08:48:39.635726035    2823 timer_generic.cc:563]         .. shard[3] popped 0
I0307 08:48:39.635760726    2823 timer_generic.cc:622]         .. result --> 1, shard[3]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.635797267    2823 timer_generic.cc:518]         .. shard[2]: heap_empty=true
I0307 08:48:39.635833758    2823 timer_generic.cc:489]         .. shard[2]->queue_deadline_cap --> 7831
I0307 08:48:39.635869869    2823 timer_generic.cc:563]         .. shard[2] popped 0
I0307 08:48:39.635905250    2823 timer_generic.cc:622]         .. result --> 1, shard[2]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.635941691    2823 timer_generic.cc:518]         .. shard[1]: heap_empty=true
I0307 08:48:39.635977512    2823 timer_generic.cc:489]         .. shard[1]->queue_deadline_cap --> 7831
I0307 08:48:39.636016684    2823 timer_generic.cc:563]         .. shard[1] popped 0
I0307 08:48:39.636051365    2823 timer_generic.cc:622]         .. result --> 1, shard[1]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.636087536    2823 timer_generic.cc:518]         .. shard[0]: heap_empty=true
I0307 08:48:39.636124267    2823 timer_generic.cc:489]         .. shard[0]->queue_deadline_cap --> 7831
I0307 08:48:39.636159848    2823 timer_generic.cc:563]         .. shard[0] popped 0
I0307 08:48:39.636194549    2823 timer_generic.cc:622]         .. result --> 1, shard[0]->min_deadline 6831 --> 7832, now=6831
I0307 08:48:39.636232930    2823 timer_generic.cc:730]       TIMER CHECK END: r=1; next=7832
I0307 08:48:39.636271401    2823 timer_manager.cc:189]       sleep for a 1001 milliseconds
I0307 08:48:40.632388305    2823 timer_manager.cc:205]       wait ended: was_timed:1 kicked:0
I0307 08:48:40.632469648    2823 timer_generic.cc:705]       TIMER CHECK BEGIN: now=7832 next=9223372036854775807 tls_min=6831 glob_min=7832
I0307 08:48:40.632510559    2823 timer_generic.cc:603]         .. shard[0]->min_deadline = 7832
I0307 08:48:40.632548930    2823 timer_generic.cc:518]         .. shard[0]: heap_empty=true
I0307 08:48:40.632585751    2823 timer_generic.cc:489]         .. shard[0]->queue_deadline_cap --> 8831
I0307 08:48:40.632622382    2823 timer_generic.cc:563]         .. shard[0] popped 0
I0307 08:48:40.632657863    2823 timer_generic.cc:622]         .. result --> 1, shard[0]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.632695734    2823 timer_generic.cc:518]         .. shard[1]: heap_empty=true
I0307 08:48:40.632743276    2823 timer_generic.cc:489]         .. shard[1]->queue_deadline_cap --> 8831
I0307 08:48:40.632779277    2823 timer_generic.cc:563]         .. shard[1] popped 0
I0307 08:48:40.632813808    2823 timer_generic.cc:622]         .. result --> 1, shard[1]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.632850589    2823 timer_generic.cc:518]         .. shard[2]: heap_empty=true
I0307 08:48:40.632888060    2823 timer_generic.cc:489]         .. shard[2]->queue_deadline_cap --> 8831
I0307 08:48:40.632924141    2823 timer_generic.cc:563]         .. shard[2] popped 0
I0307 08:48:40.632965602    2823 timer_generic.cc:622]         .. result --> 1, shard[2]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.633003223    2823 timer_generic.cc:518]         .. shard[3]: heap_empty=true
I0307 08:48:40.633039924    2823 timer_generic.cc:489]         .. shard[3]->queue_deadline_cap --> 8831
I0307 08:48:40.633075565    2823 timer_generic.cc:563]         .. shard[3] popped 0
I0307 08:48:40.633110726    2823 timer_generic.cc:622]         .. result --> 1, shard[3]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.633151468    2823 timer_generic.cc:518]         .. shard[4]: heap_empty=true
I0307 08:48:40.633189429    2823 timer_generic.cc:489]         .. shard[4]->queue_deadline_cap --> 8831
I0307 08:48:40.633224700    2823 timer_generic.cc:563]         .. shard[4] popped 0
I0307 08:48:40.633259211    2823 timer_generic.cc:622]         .. result --> 1, shard[4]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.633300982    2823 timer_generic.cc:518]         .. shard[5]: heap_empty=true
I0307 08:48:40.633337863    2823 timer_generic.cc:489]         .. shard[5]->queue_deadline_cap --> 8831
I0307 08:48:40.633373874    2823 timer_generic.cc:563]         .. shard[5] popped 0
I0307 08:48:40.633421905    2823 timer_generic.cc:622]         .. result --> 1, shard[5]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.633459727    2823 timer_generic.cc:518]         .. shard[6]: heap_empty=true
I0307 08:48:40.633495888    2823 timer_generic.cc:489]         .. shard[6]->queue_deadline_cap --> 8831
I0307 08:48:40.633530909    2823 timer_generic.cc:563]         .. shard[6] popped 0
I0307 08:48:40.633565250    2823 timer_generic.cc:622]         .. result --> 1, shard[6]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.633601721    2823 timer_generic.cc:518]         .. shard[7]: heap_empty=true
I0307 08:48:40.633638642    2823 timer_generic.cc:489]         .. shard[7]->queue_deadline_cap --> 8831
I0307 08:48:40.633674793    2823 timer_generic.cc:563]         .. shard[7] popped 0
I0307 08:48:40.633710014    2823 timer_generic.cc:622]         .. result --> 1, shard[7]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.633747355    2823 timer_generic.cc:518]         .. shard[8]: heap_empty=true
I0307 08:48:40.633784306    2823 timer_generic.cc:489]         .. shard[8]->queue_deadline_cap --> 8831
I0307 08:48:40.633820087    2823 timer_generic.cc:563]         .. shard[8] popped 0
I0307 08:48:40.633855938    2823 timer_generic.cc:622]         .. result --> 1, shard[8]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.633897979    2823 timer_generic.cc:518]         .. shard[9]: heap_empty=true
I0307 08:48:40.633934461    2823 timer_generic.cc:489]         .. shard[9]->queue_deadline_cap --> 8831
I0307 08:48:40.633970262    2823 timer_generic.cc:563]         .. shard[9] popped 0
I0307 08:48:40.634005533    2823 timer_generic.cc:622]         .. result --> 1, shard[9]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.634042444    2823 timer_generic.cc:518]         .. shard[10]: heap_empty=true
I0307 08:48:40.634078245    2823 timer_generic.cc:489]         .. shard[10]->queue_deadline_cap --> 8831
I0307 08:48:40.634113496    2823 timer_generic.cc:563]         .. shard[10] popped 0
I0307 08:48:40.634148227    2823 timer_generic.cc:622]         .. result --> 1, shard[10]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.634184728    2823 timer_generic.cc:518]         .. shard[11]: heap_empty=true
I0307 08:48:40.634221079    2823 timer_generic.cc:489]         .. shard[11]->queue_deadline_cap --> 8831
I0307 08:48:40.634256720    2823 timer_generic.cc:563]         .. shard[11] popped 0
I0307 08:48:40.634291301    2823 timer_generic.cc:622]         .. result --> 1, shard[11]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.634327162    2823 timer_generic.cc:518]         .. shard[12]: heap_empty=true
I0307 08:48:40.634363113    2823 timer_generic.cc:489]         .. shard[12]->queue_deadline_cap --> 8831
I0307 08:48:40.634408544    2823 timer_generic.cc:563]         .. shard[12] popped 0
I0307 08:48:40.634450826    2823 timer_generic.cc:622]         .. result --> 1, shard[12]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.634491527    2823 timer_generic.cc:518]         .. shard[13]: heap_empty=true
I0307 08:48:40.634527188    2823 timer_generic.cc:489]         .. shard[13]->queue_deadline_cap --> 8831
I0307 08:48:40.634562129    2823 timer_generic.cc:563]         .. shard[13] popped 0
I0307 08:48:40.634597180    2823 timer_generic.cc:622]         .. result --> 1, shard[13]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.634634031    2823 timer_generic.cc:518]         .. shard[14]: heap_empty=true
I0307 08:48:40.634670852    2823 timer_generic.cc:489]         .. shard[14]->queue_deadline_cap --> 8831
I0307 08:48:40.634706433    2823 timer_generic.cc:563]         .. shard[14] popped 0
I0307 08:48:40.634740624    2823 timer_generic.cc:622]         .. result --> 1, shard[14]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.634776185    2823 timer_generic.cc:518]         .. shard[15]: heap_empty=true
I0307 08:48:40.634812366    2823 timer_generic.cc:489]         .. shard[15]->queue_deadline_cap --> 8831
I0307 08:48:40.634848117    2823 timer_generic.cc:563]         .. shard[15] popped 0
I0307 08:48:40.634882758    2823 timer_generic.cc:622]         .. result --> 1, shard[15]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.634918719    2823 timer_generic.cc:518]         .. shard[16]: heap_empty=true
I0307 08:48:40.634954440    2823 timer_generic.cc:489]         .. shard[16]->queue_deadline_cap --> 8831
I0307 08:48:40.634989661    2823 timer_generic.cc:563]         .. shard[16] popped 0
I0307 08:48:40.635024462    2823 timer_generic.cc:622]         .. result --> 1, shard[16]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.635065614    2823 timer_generic.cc:518]         .. shard[17]: heap_empty=true
I0307 08:48:40.635100465    2823 timer_generic.cc:489]         .. shard[17]->queue_deadline_cap --> 8831
I0307 08:48:40.635135506    2823 timer_generic.cc:563]         .. shard[17] popped 0
I0307 08:48:40.635169877    2823 timer_generic.cc:622]         .. result --> 1, shard[17]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.635207248    2823 timer_generic.cc:518]         .. shard[18]: heap_empty=true
I0307 08:48:40.635243379    2823 timer_generic.cc:489]         .. shard[18]->queue_deadline_cap --> 8831
I0307 08:48:40.635278160    2823 timer_generic.cc:563]         .. shard[18] popped 0
I0307 08:48:40.635312571    2823 timer_generic.cc:622]         .. result --> 1, shard[18]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.635348672    2823 timer_generic.cc:518]         .. shard[19]: heap_empty=true
I0307 08:48:40.635393733    2823 timer_generic.cc:489]         .. shard[19]->queue_deadline_cap --> 8831
I0307 08:48:40.635430924    2823 timer_generic.cc:563]         .. shard[19] popped 0
I0307 08:48:40.635465665    2823 timer_generic.cc:622]         .. result --> 1, shard[19]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.635501436    2823 timer_generic.cc:518]         .. shard[20]: heap_empty=true
I0307 08:48:40.635538437    2823 timer_generic.cc:489]         .. shard[20]->queue_deadline_cap --> 8831
I0307 08:48:40.635574588    2823 timer_generic.cc:563]         .. shard[20] popped 0
I0307 08:48:40.635609839    2823 timer_generic.cc:622]         .. result --> 1, shard[20]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.635650891    2823 timer_generic.cc:518]         .. shard[21]: heap_empty=true
I0307 08:48:40.635686342    2823 timer_generic.cc:489]         .. shard[21]->queue_deadline_cap --> 8831
I0307 08:48:40.635721373    2823 timer_generic.cc:563]         .. shard[21] popped 0
I0307 08:48:40.635756114    2823 timer_generic.cc:622]         .. result --> 1, shard[21]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.635792355    2823 timer_generic.cc:518]         .. shard[22]: heap_empty=true
I0307 08:48:40.635828866    2823 timer_generic.cc:489]         .. shard[22]->queue_deadline_cap --> 8831
I0307 08:48:40.635864497    2823 timer_generic.cc:563]         .. shard[22] popped 0
I0307 08:48:40.635910818    2823 timer_generic.cc:622]         .. result --> 1, shard[22]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.635947379    2823 timer_generic.cc:518]         .. shard[23]: heap_empty=true
I0307 08:48:40.635983320    2823 timer_generic.cc:489]         .. shard[23]->queue_deadline_cap --> 8831
I0307 08:48:40.636018781    2823 timer_generic.cc:563]         .. shard[23] popped 0
I0307 08:48:40.636053832    2823 timer_generic.cc:622]         .. result --> 1, shard[23]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.636089253    2823 timer_generic.cc:518]         .. shard[24]: heap_empty=true
I0307 08:48:40.636125365    2823 timer_generic.cc:489]         .. shard[24]->queue_deadline_cap --> 8831
I0307 08:48:40.636160236    2823 timer_generic.cc:563]         .. shard[24] popped 0
I0307 08:48:40.636198887    2823 timer_generic.cc:622]         .. result --> 1, shard[24]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.636234668    2823 timer_generic.cc:518]         .. shard[25]: heap_empty=true
I0307 08:48:40.636270659    2823 timer_generic.cc:489]         .. shard[25]->queue_deadline_cap --> 8831
I0307 08:48:40.636306090    2823 timer_generic.cc:563]         .. shard[25] popped 0
I0307 08:48:40.636340941    2823 timer_generic.cc:622]         .. result --> 1, shard[25]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.636387842    2823 timer_generic.cc:518]         .. shard[26]: heap_empty=true
I0307 08:48:40.636427693    2823 timer_generic.cc:489]         .. shard[26]->queue_deadline_cap --> 8831
I0307 08:48:40.636463094    2823 timer_generic.cc:563]         .. shard[26] popped 0
I0307 08:48:40.636497535    2823 timer_generic.cc:622]         .. result --> 1, shard[26]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.636533706    2823 timer_generic.cc:518]         .. shard[27]: heap_empty=true
I0307 08:48:40.636570638    2823 timer_generic.cc:489]         .. shard[27]->queue_deadline_cap --> 8831
I0307 08:48:40.636606659    2823 timer_generic.cc:563]         .. shard[27] popped 0
I0307 08:48:40.636641620    2823 timer_generic.cc:622]         .. result --> 1, shard[27]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.636677791    2823 timer_generic.cc:518]         .. shard[28]: heap_empty=true
I0307 08:48:40.636714252    2823 timer_generic.cc:489]         .. shard[28]->queue_deadline_cap --> 8831
I0307 08:48:40.636750373    2823 timer_generic.cc:563]         .. shard[28] popped 0
I0307 08:48:40.636789754    2823 timer_generic.cc:622]         .. result --> 1, shard[28]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.636825945    2823 timer_generic.cc:518]         .. shard[29]: heap_empty=true
I0307 08:48:40.636862666    2823 timer_generic.cc:489]         .. shard[29]->queue_deadline_cap --> 8831
I0307 08:48:40.636898097    2823 timer_generic.cc:563]         .. shard[29] popped 0
I0307 08:48:40.636932288    2823 timer_generic.cc:622]         .. result --> 1, shard[29]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.636967889    2823 timer_generic.cc:518]         .. shard[30]: heap_empty=true
I0307 08:48:40.637003070    2823 timer_generic.cc:489]         .. shard[30]->queue_deadline_cap --> 8831
I0307 08:48:40.637038661    2823 timer_generic.cc:563]         .. shard[30] popped 0
I0307 08:48:40.637073312    2823 timer_generic.cc:622]         .. result --> 1, shard[30]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.637109023    2823 timer_generic.cc:518]         .. shard[31]: heap_empty=true
I0307 08:48:40.637144794    2823 timer_generic.cc:489]         .. shard[31]->queue_deadline_cap --> 8831
I0307 08:48:40.637179285    2823 timer_generic.cc:563]         .. shard[31] popped 0
I0307 08:48:40.637214256    2823 timer_generic.cc:622]         .. result --> 1, shard[31]->min_deadline 7832 --> 8832, now=7832
I0307 08:48:40.637252107    2823 timer_generic.cc:730]       TIMER CHECK END: r=1; next=8832
I0307 08:48:40.637289338    2823 timer_manager.cc:189]       sleep for a 1000 milliseconds
I0307 08:48:41.632391473    2823 timer_manager.cc:205]       wait ended: was_timed:1 kicked:0
I0307 08:48:41.632486226    2823 timer_generic.cc:705]       TIMER CHECK BEGIN: now=8832 next=9223372036854775807 tls_min=7832 glob_min=8832
I0307 08:48:41.632527577    2823 timer_generic.cc:603]         .. shard[31]->min_deadline = 8832
I0307 08:48:41.632565118    2823 timer_generic.cc:518]         .. shard[31]: heap_empty=true
I0307 08:48:41.632602089    2823 timer_generic.cc:489]         .. shard[31]->queue_deadline_cap --> 9832
I0307 08:48:41.632639211    2823 timer_generic.cc:563]         .. shard[31] popped 0
I0307 08:48:41.632675172    2823 timer_generic.cc:622]         .. result --> 1, shard[31]->min_deadline 8832 --> 9833, now=8832
I0307 08:48:41.632713033    2823 timer_generic.cc:518]         .. shard[30]: heap_empty=true
I0307 08:48:41.632749924    2823 timer_generic.cc:489]         .. shard[30]->queue_deadline_cap --> 9832
I0307 08:48:41.632786425    2823 timer_generic.cc:563]         .. shard[30] popped 0
I0307 08:48:41.632821816    2823 timer_generic.cc:622]         .. result --> 1, shard[30]->min_deadline 8832 --> 9833, now=8832
I0307 08:48:41.632858857    2823 timer_generic.cc:518]         .. shard[29]: heap_empty=true
I0307 08:48:41.632895378    2823 timer_generic.cc:489]         .. shard[29]->queue_deadline_cap --> 9832
I0307 08:48:41.632930349    2823 timer_generic.cc:563]         .. shard[29] popped 0
I0307 08:48:41.632964620    2823 timer_generic.cc:622]         .. result --> 1, shard[29]->min_deadline 8832 --> 9833, now=8832
I0307 08:48:41.633001611    2823 timer_generic.cc:518]         .. shard[28]: heap_empty=true
I0307 08:48:41.633038502    2823 timer_generic.cc:489]         .. shard[28]->queue_deadline_cap --> 9832
I0307 08:48:41.633078863    2823 timer_generic.cc:563]         .. shard[28] popped 0
I0307 08:48:41.633113514    2823 timer_generic.cc:622]         .. result --> 1, shard[28]->min_deadline 8832 --> 9833, now=8832
I0307 08:48:41.633149466    2823 timer_generic.cc:518]         .. shard[27]: heap_empty=true
I0307 08:48:41.633184637    2823 timer_generic.cc:489]         .. shard[27]->queue_deadline_cap --> 9832
I0307 08:48:41.633220138    2823 timer_generic.cc:563]         .. shard[27] popped 0
I0307 08:48:41.633255149    2823 timer_generic.cc:622]         .. result --> 1, shard[27]->min_deadline 8832 --> 9833, now=8832
I0307 08:48:41.633291290    2823 timer_generic.cc:518]         .. shard[26]: heap_empty=true
I0307 08:48:41.633326311    2823 timer_generic.cc:489]         .. shard[26]->queue_deadline_cap --> 9832
I0307 08:48:41.633361252    2823 timer_generic.cc:563]         .. shard[26] popped 0
I0307 08:48:41.633407733    2823 timer_generic.cc:622]         .. result --> 1, shard[26]->min_deadline 8832 --> 9833, now=8832
I0307 08:48:41.633446694    2823 timer_generic.cc:518]         .. shard[25]: heap_empty=true
I0307 08:48:41.633482485    2823 timer_generic.cc:489]         .. shard[25]->queue_deadline_cap --> 9832
I0307 08:48:41.633517676    2823 timer_generic.cc:563]         .. shard[25] popped 0
I0307 08:48:41.633552247    2823 timer_generic.cc:622]         .. result --> 1, shard[25]->min_deadline 8832 --> 9833, now=8832
I0307 08:48:41.633588898    2823 timer_generic.cc:518]         .. shard[24]: heap_empty=true
I0307 08:48:41.633624139    2823 timer_generic.cc:489]         .. shard[24]->queue_deadline_cap --> 9832
I0307 08:48:41.633662601    2823 timer_generic.cc:563]         .. shard[24] popped 0
I0307 08:48:41.633698092    2823 timer_generic.cc:622]         .. result --> 1, shard[24]->min_deadline 8832 --> 9833, now=8832
