D0309 17:13:18.124230226   21465 ev_posix.cc:172]            Using polling engine: epollex
I0309 17:13:20.737224259   21471 call.cc:1355]               ops[0]: RECV_MESSAGE ptr=0x2b0a10248c70
D0309 17:13:20.737265041   21471 transport.h:158]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 REF completion
I0309 17:13:20.737301252   21471 ref_counted.h:115]          stream_refcount:0x2b0a10248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 3 -> 4 completion
I0309 17:13:20.737337913   21471 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2b0a10247dc8] closure=0x2b0a1024ab80 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0309 17:13:20.737370694   21471 call_combiner.cc:136]         size: 0 -> 1
I0309 17:13:20.737403965   21471 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0309 17:13:20.737436066   21471 closure.h:268]              closure 0x2b0a10248cd8 finished
D0309 17:13:20.737474007   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF completion
D0309 17:13:20.737507408   21471 closure.h:268]              closure 0x2b0a102489a8 finished
D0309 17:13:20.737537929   21471 closure.h:268]              closure 0x2b0a10248d30 finished
D0309 17:13:20.737569329   21471 closure.h:268]              closure 0x2b0a10248e60 finished
D0309 17:13:20.737599180   21471 closure.h:268]              closure 0x2b0a102490c0 finished
D0309 17:13:20.737630721   21471 closure.h:268]              closure 0x2b0a10249270 finished
D0309 17:13:20.737660832   21471 exec_ctx.cc:54]             closure 0x2b0a102493b0 finished
D0309 17:13:20.737693903   21471 exec_ctx.cc:34]             running closure 0x2b0a1024ab80: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/call_combiner.cc:109]
I0309 17:13:20.737739154   21471 call.cc:610]                OP[server:0x2b0a10248b30]:  RECV_MESSAGE
I0309 17:13:20.737784286   21471 channel_stack.cc:248]       OP[server-auth:0x2b0a10248b48]:  RECV_MESSAGE
I0309 17:13:20.737824707   21471 channel_stack.cc:248]       OP[message_size:0x2b0a10248b60]:  RECV_MESSAGE
I0309 17:13:20.737863478   21471 channel_stack.cc:248]       OP[deadline:0x2b0a10248b78]:  RECV_MESSAGE
I0309 17:13:20.737903249   21471 channel_stack.cc:248]       OP[http-server:0x2b0a10248b90]:  RECV_MESSAGE
I0309 17:13:20.737942880   21471 channel_stack.cc:248]       OP[message_decompress:0x2b0a10248ba8]:  RECV_MESSAGE
I0309 17:13:20.737982022   21471 channel_stack.cc:248]       OP[message_compress:0x2b0a10248bc0]:  RECV_MESSAGE
I0309 17:13:20.738031803   21471 channel_stack.cc:248]       OP[connected:0x2b0a10248bd8]:  RECV_MESSAGE
I0309 17:13:20.738077834   21471 chttp2_transport.cc:1652]   perform_stream_op[s=0x2b0a10249e60; op=0x2b0a1024aaa8]:  RECV_MESSAGE
D0309 17:13:20.738114625   21471 transport.h:158]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 REF perform_stream_op
I0309 17:13:20.738147766   21471 ref_counted.h:115]          stream_refcount:0x2b0a10248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 3 -> 4 perform_stream_op
I0309 17:13:20.738180997   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a1024aac8 last=5
I0309 17:13:20.738214108   21471 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2b0a10247dc8] [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:140: passed batch to transport]
I0309 17:13:20.738246859   21471 call_combiner.cc:172]         size: 1 -> 0
I0309 17:13:20.738277150   21471 call_combiner.cc:208]         queue empty
D0309 17:13:20.738309961   21471 exec_ctx.cc:54]             closure 0x2b0a1024ab80 finished
I0309 17:13:20.738342722   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 17:13:20.738376753   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a10235408
I0309 17:13:20.738409784   21471 timer_generic.cc:344]       TIMER 0x2b0a10235528: SET 7204589 now 4589 call 0x2b0a10235408[0x2b09f7cbfd0c]
I0309 17:13:20.738449015   21471 timer_generic.cc:382]         .. add to shard 21 with queue_deadline_cap=5008 => is_first_timer=false
I0309 17:13:20.738486746   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=7
I0309 17:13:20.738520637   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 17:13:20.738554358   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a1024aac8
I0309 17:13:20.738593529   21471 chttp2_transport.cc:1402]   perform_stream_op_locked[s=0x2b0a10249e60; op=0x2b0a1024aaa8]:  RECV_MESSAGE; on_complete = (nil)
D0309 17:13:20.738718503   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF perform_stream_op
I0309 17:13:20.738766505   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=5
D0309 17:13:20.738802726   21471 exec_ctx.cc:34]             running closure 0x2b0a10249d98: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:77]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1215]
I0309 17:13:20.738837417   21471 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2b0a10247dc8] closure=0x2b0a10249418 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:60: recv_message_ready] error="OK"
I0309 17:13:20.738869748   21471 call_combiner.cc:136]         size: 0 -> 1
I0309 17:13:20.738901968   21471 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0309 17:13:20.738933399   21471 exec_ctx.cc:54]             closure 0x2b0a10249d98 finished
D0309 17:13:20.738966590   21471 exec_ctx.cc:34]             running closure 0x2b0a10249418: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:76]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/call_combiner.cc:109]
D0309 17:13:20.738999281   21471 closure.h:259]              running closure 0x2b0a102492e8: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/server/http_server_filter.cc:51]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:277]
D0309 17:13:20.739033352   21471 closure.h:259]              running closure 0x2b0a10248f90: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/message_size/message_size_filter.cc:151]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/server/http_server_filter.cc:294]
D0309 17:13:20.739075574   21471 closure.h:259]              running closure 0x2b0a10248960: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:1633]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/message_size/message_size_filter.cc:233]
I0309 17:13:20.739112085   21471 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2b0a10247dc8] [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:1200: recv_message_ready]
I0309 17:13:20.739144316   21471 call_combiner.cc:172]         size: 1 -> 0
I0309 17:13:20.739176056   21471 call_combiner.cc:208]         queue empty
I0309 17:13:20.739222798   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a102317e0 last=3
D0309 17:13:20.739264359   21471 closure.h:259]              running closure 0x2b0a10248de8: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/server.cc:1326]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:1069]
I0309 17:13:20.739316261   21471 completion_queue.cc:515]    grpc_completion_queue_create_internal(completion_type=1, polling_type=0)
I0309 17:13:20.739354662   21471 ev_posix.cc:303]            (polling-api) pollset_init(0x2b0a1024b750)
I0309 17:13:20.739413943   21471 metadata_array.cc:29]       grpc_metadata_array_init(array=0x2b0a1024b9e0)
I0309 17:13:20.739471865   21471 ev_posix.cc:337]            (polling-api) pollset_add_fd(0x2b0a1024b750, 11)
I0309 17:13:20.739511596   21471 ev_epollex_linux.cc:1160]   PS:0x2b0a1024b750 add fd 0x2b0a102319c0 (11); transition pollable from empty to fd
I0309 17:13:20.739552567   21471 ev_epollex_linux.cc:565]    (fd-trace) Pollable_create: created epfd: 14 (type: 1)
I0309 17:13:20.739604409   21471 ev_epollex_linux.cc:616]    add fd 0x2b0a102319c0 (11) to pollable 0x2b0a1024bef0
I0309 17:13:20.739648420   21471 ev_posix.cc:337]            (polling-api) pollset_add_fd(0x2b0a1024b750, 10)
I0309 17:13:20.739687471   21471 ev_epollex_linux.cc:1177]   PS:0x2b0a1024b750 add fd 0x2b0a10231930 (10); transition pollable from fd 0x2b0a102319c0 to multipoller
I0309 17:13:20.739725682   21471 ev_epollex_linux.cc:565]    (fd-trace) Pollable_create: created epfd: 16 (type: 0)
I0309 17:13:20.739772644   21471 ev_epollex_linux.cc:616]    add fd 0x2b0a102319c0 (11) to pollable 0x2b0a1024c420
I0309 17:13:20.739808825   21471 ev_epollex_linux.cc:616]    add fd 0x2b0a10231930 (10) to pollable 0x2b0a1024c420
I0309 17:13:20.739928678   21471 completion_queue.cc:695]    cq_end_op_for_next(cq=0x2293590, tag=0x2b0a1024b9a0, error="OK", done=0x2b09f7ed1514, done_arg=0x2b0a10232b50, storage=0x2b0a10232b78)
I0309 17:13:20.739977080   21471 ev_posix.cc:331]            (polling-api) pollset_kick(0x2293698, (nil))
I0309 17:13:20.740014911   21471 ev_epollex_linux.cc:727]    PS:0x2293698 kick (nil) tls_pollset=0x2293698 tls_worker=0x2b0a019ad8e0 pollset.root_worker=0x2b0a019ad8e0
I0309 17:13:20.740052282   21471 ev_epollex_linux.cc:763]    PS:0x2293698 kicked_any_but_awake
D0309 17:13:20.740089523   21471 closure.h:268]              closure 0x2b0a10248de8 finished
D0309 17:13:20.740123584   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF completion
D0309 17:13:20.740155425   21471 closure.h:268]              closure 0x2b0a10248960 finished
D0309 17:13:20.740187496   21471 closure.h:268]              closure 0x2b0a10248f90 finished
D0309 17:13:20.740217187   21471 closure.h:268]              closure 0x2b0a102492e8 finished
D0309 17:13:20.740248788   21471 exec_ctx.cc:54]             closure 0x2b0a10249418 finished
I0309 17:13:20.740282079   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=1
I0309 17:13:20.740315960   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a102317e0
I0309 17:13:20.740356161   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=5
I0309 17:13:20.740390922   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=1
I0309 17:13:20.740423983   21471 combiner.cc:250]            C:0x2b0a102355f0 execute_final[0] c=0x2b0a10232fb8
D0309 17:13:20.740469264   21471 flow_control.cc:117]        0x2b0a10235110[0][svr] | t updt sent | trw:                       4194308, tlw:                       4194303, taw:            4194294 -> 4194303, srw:                              , slw:                              , saw:                              
I0309 17:13:20.740513636   21471 writing.cc:131]             SERVER: Ping sent [ipv4:12.8.10.79:41535]: 2/2
I0309 17:13:20.740550397   21471 chttp2_transport.cc:795]    W:0x2b0a10232ea0 SERVER [ipv4:12.8.10.79:41535] state WRITING -> WRITING [begin write in current thread]
I0309 17:13:20.740582798   21471 rdma_cm.cc:529]             RDMA_WRITE_CALLED
I0309 17:13:20.740621279   21471 rdma_cm.cc:539]             WRITE 0x2b0a10231f80 (peer=ipv4:12.8.10.79:41535): 00 00 00 04 01 00 00 00 00 00 00 04 08 00 00 00 00 00 00 00 00 09 00 '.......................'
I0309 17:13:20.740655340   21471 rdma_cm.cc:539]             WRITE 0x2b0a10231f80 (peer=ipv4:12.8.10.79:41535): 00 08 06 00 00 00 00 00 00 00 00 00 00 00 00 00 '................'
I0309 17:13:20.740691891   21471 rdma_cm.cc:425]             Send a message 39
D0309 17:13:20.740735992   21471 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x2b0a10231970 curr=0 closure=0x2b0a10232170
I0309 17:13:20.740774703   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=3
D0309 17:13:20.740810024   21471 exec_ctx.cc:34]             running closure 0x2b0a10235280: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2568]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/writing.cc:120]
I0309 17:13:20.740842065   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a10235280 last=1
D0309 17:13:20.740875066   21471 exec_ctx.cc:54]             closure 0x2b0a10235280 finished
I0309 17:13:20.740906857   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0309 17:13:20.740939838   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a10235280
I0309 17:13:20.740972769   21471 chttp2_transport.cc:2584]   ipv4:12.8.10.79:41535: Start BDP ping err="OK"
I0309 17:13:20.741007580   21471 timer_generic.cc:447]       TIMER 0x2b0a10235528: CANCEL pending=true
I0309 17:13:20.741045611   21471 bdp_estimator.h:66]         bdp[ipv4:12.8.10.79:41535]:start acc=9 est=65536
I0309 17:13:20.741080702   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=3
D0309 17:13:20.741114973   21471 exec_ctx.cc:34]             running closure 0x2b0a10235408: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2753]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/timer_generic.cc:454]
I0309 17:13:20.741146904   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a10235408 last=1
D0309 17:13:20.741183845   21471 exec_ctx.cc:54]             closure 0x2b0a10235408 finished
I0309 17:13:20.741215726   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0309 17:13:20.741248827   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a10235408
I0309 17:13:20.741282328   21471 timer_generic.cc:344]       TIMER 0x2b0a10235528: SET 7204598 now 4598 call 0x2b0a10235408[0x2b09f7cbfd0c]
I0309 17:13:20.741320299   21471 timer_generic.cc:382]         .. add to shard 21 with queue_deadline_cap=5008 => is_first_timer=false
I0309 17:13:20.741362420   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=3
I0309 17:13:20.741399021   21471 ev_epollex_linux.cc:660]    PS:0x2293698 (pollable:0x2b0a10231a50) maybe_finish_shutdown sc=(nil) (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
I0309 17:13:20.741434652   21471 ev_posix.cc:325]            (polling-api) pollset_work(0x2293698, 12042) end
I0309 17:13:20.741487994   21471 completion_queue.cc:1074]   RETURN_EVENT[0x2293590]: OP_COMPLETE: tag:0x2b0a1024b9a0 OK
I0309 17:13:20.750863778   21471 call.cc:1761]               grpc_call_start_batch(call=0x2b0a10247db0, ops=0x2b0a019ad960, nops=1, tag=0x2b0a1024ac50, reserved=(nil))
I0309 17:13:20.750934200   21471 call.cc:1355]               ops[0]: RECV_CLOSE_ON_SERVER cancelled=0x2b0a1024acc4
D0309 17:13:20.750974711   21471 transport.h:158]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 REF completion
I0309 17:13:20.751009772   21471 ref_counted.h:115]          stream_refcount:0x2b0a10248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 2 -> 3 completion
I0309 17:13:20.751050033   21471 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2b0a10247dc8] closure=0x2b0a1024ae90 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0309 17:13:20.751086224   21471 call_combiner.cc:136]         size: 0 -> 1
I0309 17:13:20.751128315   21471 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0309 17:13:20.751162866   21471 exec_ctx.cc:34]             running closure 0x2b0a1024ae90: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/call_combiner.cc:109]
I0309 17:13:20.751203238   21471 call.cc:610]                OP[server:0x2b0a10248b30]:  RECV_TRAILING_METADATA
I0309 17:13:20.751243379   21471 channel_stack.cc:248]       OP[server-auth:0x2b0a10248b48]:  RECV_TRAILING_METADATA
I0309 17:13:20.751282680   21471 channel_stack.cc:248]       OP[message_size:0x2b0a10248b60]:  RECV_TRAILING_METADATA
I0309 17:13:20.751323021   21471 channel_stack.cc:248]       OP[deadline:0x2b0a10248b78]:  RECV_TRAILING_METADATA
I0309 17:13:20.751362342   21471 channel_stack.cc:248]       OP[http-server:0x2b0a10248b90]:  RECV_TRAILING_METADATA
I0309 17:13:20.751402853   21471 channel_stack.cc:248]       OP[message_decompress:0x2b0a10248ba8]:  RECV_TRAILING_METADATA
I0309 17:13:20.751443855   21471 channel_stack.cc:248]       OP[message_compress:0x2b0a10248bc0]:  RECV_TRAILING_METADATA
I0309 17:13:20.751482776   21471 channel_stack.cc:248]       OP[connected:0x2b0a10248bd8]:  RECV_TRAILING_METADATA
I0309 17:13:20.751523037   21471 chttp2_transport.cc:1652]   perform_stream_op[s=0x2b0a10249e60; op=0x2b0a1024adb8]:  RECV_TRAILING_METADATA
D0309 17:13:20.751559508   21471 transport.h:158]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 REF perform_stream_op
I0309 17:13:20.751592369   21471 ref_counted.h:115]          stream_refcount:0x2b0a10248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 3 -> 4 perform_stream_op
I0309 17:13:20.751625550   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a1024add8 last=1
I0309 17:13:20.751658071   21471 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2b0a10247dc8] [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:140: passed batch to transport]
I0309 17:13:20.751690542   21471 call_combiner.cc:172]         size: 1 -> 0
I0309 17:13:20.751724083   21471 call_combiner.cc:208]         queue empty
D0309 17:13:20.751767654   21471 exec_ctx.cc:54]             closure 0x2b0a1024ae90 finished
I0309 17:13:20.751801185   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0309 17:13:20.751832596   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a1024add8
I0309 17:13:20.751872577   21471 chttp2_transport.cc:1402]   perform_stream_op_locked[s=0x2b0a10249e60; op=0x2b0a1024adb8]:  RECV_TRAILING_METADATA; on_complete = (nil)
D0309 17:13:20.751915298   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF perform_stream_op
I0309 17:13:20.751950379   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=3
I0309 17:13:20.752066933   21471 call.cc:1761]               grpc_call_start_batch(call=0x2b0a10247db0, ops=0x2b0a019ad4e0, nops=3, tag=0x2b0a019ad7a0, reserved=(nil))
I0309 17:13:20.752119804   21471 call.cc:1355]               ops[0]: SEND_INITIAL_METADATA(nil)
I0309 17:13:20.752167406   21471 call.cc:1355]               ops[1]: SEND_MESSAGE ptr=0x2b0a1024cb80
I0309 17:13:20.752232188   21471 call.cc:1355]               ops[2]: SEND_STATUS_FROM_SERVER status=0 details=(null)(nil)
D0309 17:13:20.752363581   21471 transport.h:158]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 REF completion
I0309 17:13:20.752404163   21471 ref_counted.h:115]          stream_refcount:0x2b0a10248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 3 -> 4 completion
I0309 17:13:20.752442264   21471 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2b0a10247dc8] closure=0x2b0a1024b020 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0309 17:13:20.752477395   21471 call_combiner.cc:136]         size: 0 -> 1
I0309 17:13:20.752514996   21471 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0309 17:13:20.752550567   21471 exec_ctx.cc:34]             running closure 0x2b0a1024b020: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/call_combiner.cc:109]
I0309 17:13:20.752858606   21471 call.cc:610]                OP[server:0x2b0a10248b30]:  SEND_INITIAL_METADATA{} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0309 17:13:20.752935718   21471 channel_stack.cc:248]       OP[server-auth:0x2b0a10248b48]:  SEND_INITIAL_METADATA{} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0309 17:13:20.753005460   21471 channel_stack.cc:248]       OP[message_size:0x2b0a10248b60]:  SEND_INITIAL_METADATA{} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0309 17:13:20.753074322   21471 channel_stack.cc:248]       OP[deadline:0x2b0a10248b78]:  SEND_INITIAL_METADATA{} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0309 17:13:20.753143184   21471 channel_stack.cc:248]       OP[http-server:0x2b0a10248b90]:  SEND_INITIAL_METADATA{} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0309 17:13:20.753310289   21471 channel_stack.cc:248]       OP[message_decompress:0x2b0a10248ba8]:  SEND_INITIAL_METADATA{:status: 200, content-type: application/grpc} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0309 17:13:20.753389441   21471 channel_stack.cc:248]       OP[message_compress:0x2b0a10248bc0]:  SEND_INITIAL_METADATA{:status: 200, content-type: application/grpc} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0309 17:13:20.753576557   21471 channel_stack.cc:248]       OP[connected:0x2b0a10248bd8]:  SEND_INITIAL_METADATA{:status: 200, content-type: application/grpc, grpc-accept-encoding: identity, deflate, gzip} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0309 17:13:20.753668800   21471 chttp2_transport.cc:1652]   perform_stream_op[s=0x2b0a10249e60; op=0x2b0a1024af48]:  SEND_INITIAL_METADATA{:status: 200, content-type: application/grpc, grpc-accept-encoding: identity, deflate, gzip} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
D0309 17:13:20.753713591   21471 transport.h:158]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 REF perform_stream_op
I0309 17:13:20.753756882   21471 ref_counted.h:115]          stream_refcount:0x2b0a10248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 4 -> 5 perform_stream_op
I0309 17:13:20.753795813   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a1024af68 last=1
I0309 17:13:20.753830854   21471 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2b0a10247dc8] [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:140: passed batch to transport]
I0309 17:13:20.753866005   21471 call_combiner.cc:172]         size: 1 -> 0
I0309 17:13:20.753898416   21471 call_combiner.cc:208]         queue empty
D0309 17:13:20.753929917   21471 exec_ctx.cc:54]             closure 0x2b0a1024b020 finished
I0309 17:13:20.753962988   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0309 17:13:20.753994819   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a1024af68
I0309 17:13:20.754078852   21471 chttp2_transport.cc:1402]   perform_stream_op_locked[s=0x2b0a10249e60; op=0x2b0a1024af48]:  SEND_INITIAL_METADATA{:status: 200, content-type: application/grpc, grpc-accept-encoding: identity, deflate, gzip} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}; on_complete = 0x2b0a10249af8
I0309 17:13:20.754133813   21471 chttp2_transport.cc:1382]   HTTP:1:HDR:SVR::status: 200
I0309 17:13:20.754173224   21471 chttp2_transport.cc:1382]   HTTP:1:HDR:SVR:content-type: application/grpc
I0309 17:13:20.754219486   21471 chttp2_transport.cc:1382]   HTTP:1:HDR:SVR:grpc-accept-encoding: identity, deflate, gzip
I0309 17:13:20.754269017   21471 chttp2_transport.cc:1382]   HTTP:1:TRL:SVR:grpc-status: 0
I0309 17:13:20.754323839   21471 stream_lists.cc:125]        0x2b0a10232ea0[1][svr]: add to writable
D0309 17:13:20.754360790   21471 transport.h:158]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 REF chttp2_writing:become
I0309 17:13:20.754395241   21471 ref_counted.h:115]          stream_refcount:0x2b0a10248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 5 -> 6 chttp2_writing:become
I0309 17:13:20.754429642   21471 chttp2_transport.cc:795]    W:0x2b0a10232ea0 SERVER [ipv4:12.8.10.79:41535] state WRITING -> WRITING+MORE [SEND_INITIAL_METADATA]
I0309 17:13:20.754493624   21471 chttp2_transport.cc:1232]   complete_closure_step: t=0x2b0a10232ea0 0x2b0a10249af8 refs=3 flags=0x0001 desc=op->on_complete err="OK" write_state=WRITING+MORE
D0309 17:13:20.754534085   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF perform_stream_op
I0309 17:13:20.754572616   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=3
I0309 17:13:20.754610467   21471 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2b0a1024b5d0, tag=0x2b0a019ad7a0, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0309 17:13:20.754661609   21471 completion_queue.cc:948]    PENDING TAGS: 0x2b0a1024ac50 0x2b0a019ad7a0
I0309 17:13:20.754707680   21471 ev_posix.cc:321]            (polling-api) pollset_work(0x2b0a1024b750, 9223372036854775807) begin
