D0201 15:49:08.669700038   16672 ev_posix.cc:172]            Using polling engine: epollex
I0201 15:49:08.694120789   16672 retry_filter.cc:1073]       chand=0x1f5dbf0 calld=0x1f59270 attempt=0x1f5dc90: starting 1 retriable batches on lb_call=0x1f5e790
I0201 15:49:08.694158470   16672 call_combiner.h:172]        CallCombinerClosureList executing closure while already holding call_combiner 0x1f58088: closure=0x1f5eac0 error="OK" reason=start replayable pending batch on call attempt
D0201 15:49:08.694195791   16672 exec_ctx.cc:54]             closure 0x1f59008 finished
D0201 15:49:08.694229602   16672 exec_ctx.cc:34]             running closure 0x1f5eac0: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:871]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:180]
I0201 15:49:08.694276064   16672 client_channel.cc:2624]     chand=0x1f544a0 lb_call=0x1f5e790: adding pending batch at index 0
I0201 15:49:08.694309805   16672 client_channel.cc:2831]     chand=0x1f544a0 lb_call=0x1f5e790: grabbing data plane mutex to perform pick
I0201 15:49:08.694367406   16672 ref_counted.h:75]           LoadBalancingPolicy:0x1f5b278 ref 3 -> 4
I0201 15:49:08.694435558   16672 client_channel.cc:3130]     chand=0x1f544a0 lb_call=0x1f5e790: LB pick queued
I0201 15:49:08.694477309   16672 client_channel.cc:3023]     chand=0x1f544a0 lb_call=0x1f5e790: adding to queued picks list
I0201 15:49:08.694514101   16672 ev_posix.cc:364]            (polling-api) pollset_set_add_pollset(0x1f52390, 0x1f4f5e0)
I0201 15:49:08.694552822   16672 ev_epollex_linux.cc:1451]   PSS:0x1f52390: add pollset 0x1f4f5e0
I0201 15:49:08.694599473   16672 ev_epollex_linux.cc:616]    add fd 0x1f5d5a0 (9) to pollable 0x1f59ab0
I0201 15:49:08.694643374   16672 ref_counted.h:75]           LoadBalancedCall:0x1f5e798 ref 1 -> 2
D0201 15:49:08.694684605   16672 transport.h:158]            CALL_STACK 0x1f591e0:0x1f591d0 REF LbQueuedCallCanceller
I0201 15:49:08.694720556   16672 ref_counted.h:115]          stream_refcount:0x1f591e0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 2 -> 3 LbQueuedCallCanceller
I0201 15:49:08.694756818   16672 call_combiner.cc:233]       call_combiner=0x1f58088: setting notify_on_cancel=0x1f5d388
I0201 15:49:08.694799619   16672 call_combiner.cc:242]       call_combiner=0x1f58088: scheduling old cancel callback=0x1f50e08
D0201 15:49:08.694870471   16672 exec_ctx.cc:54]             closure 0x1f5eac0 finished
D0201 15:49:08.694909222   16672 exec_ctx.cc:34]             running closure 0x1f5b8c0: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/lb_policy.cc:126]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/lb_policy.cc:115]
I0201 15:49:08.694946703   16672 work_serializer.cc:78]      WorkSerializer::Run() 0x1f51220 Scheduling callback [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/lb_policy.cc:126]
I0201 15:49:08.694980864   16672 work_serializer.cc:90]        Executing immediately
I0201 15:49:08.695015335   16672 ref_counted.h:165]          LoadBalancingPolicy:0x1f5b278 unref 4 -> 3
I0201 15:49:08.695046536   16672 work_serializer.cc:158]     WorkSerializer::DrainQueueOwned() 0x1f51220
D0201 15:49:08.695079957   16672 exec_ctx.cc:54]             closure 0x1f5b8c0 finished
D0201 15:49:08.695120158   16672 exec_ctx.cc:34]             running closure 0x1f50e08: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:2136]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:246]
I0201 15:49:08.695157819   16672 client_channel.cc:2148]     chand=0x1f544a0 calld=0x1f58e10: cancelling resolver queued pick: error="OK" self=0x1f50e00 calld->resolver_pick_canceller=(nil)
D0201 15:49:08.695193900   16672 transport.h:175]            CALL_STACK 0x1f58d80:0x1f58070 UNREF ResolvingQueuedCallCanceller
D0201 15:49:08.695226931   16672 exec_ctx.cc:54]             closure 0x1f50e08 finished
I0201 15:49:08.695274922   16672 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x1f4f460, tag=0x7fff79ff5d90, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0201 15:49:08.695326524   16672 completion_queue.cc:948]    PENDING TAGS: 0x7fff79ff5d90
I0201 15:49:08.695374015   16672 ev_posix.cc:321]            (polling-api) pollset_work(0x1f4f5e0, 9223372036854775807) begin
I0201 15:49:08.695416536   16672 ev_epollex_linux.cc:1117]   PS:0x1f4f5e0 work hdl=0x7fff79ff5b88 worker=0x7fff79ff59e0 now=1801 deadline=9223372036854775807 kwp=0 pollable=0x1f59ab0
I0201 15:49:08.695471278   16672 ev_epollex_linux.cc:935]    POLLABLE:0x1f59ab0[type=pollset epfd=7 wakeup=8] poll for -1ms
I0201 15:49:08.695515179   16672 ev_epollex_linux.cc:954]    POLLABLE:0x1f59ab0 got 1 events
I0201 15:49:08.695550830   16672 ev_epollex_linux.cc:902]    PS:0x1f4f5e0 got fd 0x1f5d5a0: cancel=0 read=0 write=1
D0201 15:49:08.695584381   16672 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x1f5d5e8 curr=1f5d7b0
D0201 15:49:08.695619692   16672 exec_ctx.cc:34]             running closure 0x1f5d7b0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_client_posix.cc:316]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:265]
I0201 15:49:08.695653123   16672 tcp_client_posix.cc:147]    CLIENT_CONNECT: ipv4:10.7.14.59:5000: on_writable: error="OK"
I0201 15:49:08.695689474   16672 timer_generic.cc:447]       TIMER 0x1f5d720: CANCEL pending=true
I0201 15:49:08.695728955   16672 ev_posix.cc:400]            (polling-api) pollset_set_del_fd(0x1f4f820, 9)
I0201 15:49:08.695786607   16672 ev_epollex_linux.cc:1377]   PSS:0x1f4f820: del fd 0x1f5d5a0
D0201 15:49:08.695824298   16672 ev_epollex_linux.cc:389]    FD 9 0x1f5d5a0 unref 2 3 -> 1 [pollset_set; /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:1383]
D0201 15:49:08.695980223   16672 tcp_posix.cc:1802]          cannot set inq fd=9 errno=92
I0201 15:49:08.696023474   16672 tcp_posix.cc:1819]          grpc tcp create
I0201 15:49:08.696065855   16672 executor.cc:303]            EXECUTOR (default-executor) try to schedule 0x1f5bb80 (short) (created /public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/client/chttp2_connector.cc:63) to thread 0
I0201 15:49:08.696155288   16673 executor.cc:251]            EXECUTOR (default-executor) [0]: execute
I0201 15:49:08.696202269   16673 executor.cc:119]            EXECUTOR (default-executor) run 0x1f5bb80 [created by /public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/client/chttp2_connector.cc:63]
I0201 15:49:08.696372894   16673 handshaker.cc:62]           handshake_manager 0x2ac4e00008c0: adding handshaker http_connect [0x2ac4e0000a60] at index 0
I0201 15:49:08.696470837   16673 handshaker.cc:62]           handshake_manager 0x2ac4e00008c0: adding handshaker security [0x2ac4e0001db0] at index 1
I0201 15:49:08.696517248   16673 ev_posix.cc:394]            (polling-api) pollset_set_add_fd(0x1f4f820, 9)
I0201 15:49:08.696552969   16673 ev_epollex_linux.cc:1353]   PSS:0x1f4f820: add fd 0x1f5d5a0 (9)
I0201 15:49:08.696591600   16673 ev_epollex_linux.cc:616]    add fd 0x1f5d5a0 (9) to pollable 0x1f4ccd0
I0201 15:49:08.696630451   16673 ev_epollex_linux.cc:616]    add fd 0x1f5d5a0 (9) to pollable 0x1f59ab0
D0201 15:49:08.696666092   16673 ev_epollex_linux.cc:352]    FD 9 0x1f5d5a0   ref 2 1 -> 3 [pollset_set; /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:1367]
I0201 15:49:08.696715384   16673 ref_counted.h:75]           SubchannelPoolInterface:0x1f52918 ref 7 -> 8
I0201 15:49:08.696760045   16673 timer_generic.cc:344]       TIMER 0x2ac4e0000958: SET 21791 now 1802 call 0x2ac4e0000998[0x2ac4cb691a5e]
I0201 15:49:08.696820057   16673 timer_generic.cc:382]         .. add to shard 17 with queue_deadline_cap=2790 => is_first_timer=false
I0201 15:49:08.696964311   16673 handshaker.cc:89]           handshake_manager 0x2ac4e00008c0: error="OK" shutdown=0 index=0, args={endpoint=0x1f5f460, args=0x2ac4e0001cc0 {size=8: grpc.primary_user_agent=grpc-c++/1.45.0, grpc.resource_quota=0x1f506d0, grpc.client_channel_factory=0x1f52bd0, grpc.internal.channel_credentials=0x1f512b0, grpc.server_uri=dns:///10.7.14.59:5000, grpc.internal.subchannel_pool=0x1f52910, grpc.default_authority=10.7.14.59:5000, grpc.internal.security_connector=0x1f5b430}, read_buffer=0x2ac4e0002460 (length=0), exit_early=0}
I0201 15:49:08.697009952   16673 handshaker.cc:136]          handshake_manager 0x2ac4e00008c0: calling handshaker http_connect [0x2ac4e0000a60] at index 0
D0201 15:49:08.697057984   16673 exec_ctx.cc:34]             running closure 0x2ac4e0000908: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/handshaker.cc:197]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/http_connect_handshaker.cc:296]
I0201 15:49:08.697132516   16673 handshaker.cc:89]           handshake_manager 0x2ac4e00008c0: error="OK" shutdown=0 index=1, args={endpoint=0x1f5f460, args=0x2ac4e0001cc0 {size=8: grpc.primary_user_agent=grpc-c++/1.45.0, grpc.resource_quota=0x1f506d0, grpc.client_channel_factory=0x1f52bd0, grpc.internal.channel_credentials=0x1f512b0, grpc.server_uri=dns:///10.7.14.59:5000, grpc.internal.subchannel_pool=0x1f52910, grpc.default_authority=10.7.14.59:5000, grpc.internal.security_connector=0x1f5b430}, read_buffer=0x2ac4e0002460 (length=0), exit_early=0}
I0201 15:49:08.697174337   16673 handshaker.cc:136]          handshake_manager 0x2ac4e00008c0: calling handshaker security [0x2ac4e0001db0] at index 1
I0201 15:49:08.697250259   16673 security_context.cc:270]    grpc_auth_context_add_cstring_property(ctx=0x2ac4e0002590, name=transport_security_type, value=insecure)
I0201 15:49:08.697315441   16673 security_context.cc:252]    grpc_auth_context_add_property(ctx=0x2ac4e0002590, name=security_level, value=TSI_SECURITY_NONE, value_length=17)
D0201 15:49:08.697359262   16673 exec_ctx.cc:54]             closure 0x2ac4e0000908 finished
D0201 15:49:08.697396653   16673 exec_ctx.cc:34]             running closure 0x2ac4e0001fd0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/security/transport/security_handshaker.cc:125]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/security/security_connector/insecure/insecure_security_connector.cc:75]
I0201 15:49:08.697444315   16673 ref_counted.h:75]           SubchannelPoolInterface:0x1f52918 ref 8 -> 9
I0201 15:49:08.697486466   16673 ref_counted.h:165]          SubchannelPoolInterface:0x1f52918 unref 9 -> 8
D0201 15:49:08.697526177   16673 exec_ctx.cc:54]             closure 0x2ac4e0001fd0 finished
D0201 15:49:08.697561238   16673 exec_ctx.cc:34]             running closure 0x2ac4e0000908: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/handshaker.cc:197]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/security/transport/security_handshaker.cc:329]
I0201 15:49:08.697643220   16673 handshaker.cc:89]           handshake_manager 0x2ac4e00008c0: error="OK" shutdown=0 index=2, args={endpoint=0x1f5f460, args=0x2ac4e00023b0 {size=9: grpc.primary_user_agent=grpc-c++/1.45.0, grpc.resource_quota=0x1f506d0, grpc.client_channel_factory=0x1f52bd0, grpc.internal.channel_credentials=0x1f512b0, grpc.server_uri=dns:///10.7.14.59:5000, grpc.internal.subchannel_pool=0x1f52910, grpc.default_authority=10.7.14.59:5000, grpc.internal.security_connector=0x1f5b430, grpc.auth_context=0x2ac4e0002590}, read_buffer=0x2ac4e0002460 (length=0), exit_early=0}
I0201 15:49:08.697686302   16673 handshaker.cc:122]          handshake_manager 0x2ac4e00008c0: handshaking complete -- scheduling on_handshake_done with error="OK"
I0201 15:49:08.697722743   16673 timer_generic.cc:447]       TIMER 0x2ac4e0000958: CANCEL pending=true
D0201 15:49:08.697762664   16673 exec_ctx.cc:54]             closure 0x2ac4e0000908 finished
D0201 15:49:08.697810455   16673 exec_ctx.cc:34]             running closure 0x2ac4e0000998: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/handshaker.cc:203]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/timer_generic.cc:454]
D0201 15:49:08.697844576   16673 exec_ctx.cc:54]             closure 0x2ac4e0000998 finished
D0201 15:49:08.697877167   16673 exec_ctx.cc:34]             running closure 0x2ac4e00009e0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/handshaker.cc:199]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/handshaker.cc:130]
I0201 15:49:08.697976850   16673 combiner.cc:60]             C:0x2ac4e0002150 create
I0201 15:49:08.698865646   16673 chttp2_transport.cc:795]    W:0x2ac4e0002ac0 CLIENT [ipv4:10.7.14.59:5000] state IDLE -> WRITING [TRANSPORT_FLOW_CONTROL]
I0201 15:49:08.698916777   16673 combiner.cc:319]            C:0x2ac4e0002150 grpc_combiner_execute_finally c=0x2ac4e0002bd8; ac=(nil)
I0201 15:49:08.698953108   16673 combiner.cc:132]            C:0x2ac4e0002150 grpc_combiner_execute c=0x2ac4e0006cd0 last=1
I0201 15:49:08.698992869   16673 chttp2_transport.cc:795]    W:0x2ac4e0002ac0 CLIENT [ipv4:10.7.14.59:5000] state WRITING -> WRITING+MORE [INITIAL_WRITE]
I0201 15:49:08.699048361   16673 combiner.cc:132]            C:0x2ac4e0002150 grpc_combiner_execute c=0x2ac4e0002cb0 last=3
I0201 15:49:08.699089102   16673 timer_generic.cc:344]       TIMER 0x1f5bc10: SET 21791 now 1802 call 0x1f5bc50[0x2ac4cb573e58]
I0201 15:49:08.699140273   16673 timer_generic.cc:382]         .. add to shard 9 with queue_deadline_cap=2790 => is_first_timer=false
D0201 15:49:08.699240946   16673 exec_ctx.cc:54]             closure 0x2ac4e00009e0 finished
I0201 15:49:08.699282567   16673 combiner.cc:198]            C:0x2ac4e0002150 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.699323089   16673 combiner.cc:220]            C:0x2ac4e0002150 maybe_finish_one n=0x2ac4e0006cd0
I0201 15:49:08.699357960   16673 combiner.cc:319]            C:0x2ac4e0002150 grpc_combiner_execute_finally c=0x2ac4e0002bd8; ac=0x2ac4e0002150
I0201 15:49:08.699390911   16673 combiner.cc:276]            C:0x2ac4e0002150 finish old_state=7
I0201 15:49:08.699424422   16673 combiner.cc:198]            C:0x2ac4e0002150 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.699457862   16673 combiner.cc:220]            C:0x2ac4e0002150 maybe_finish_one n=0x2ac4e0002cb0
I0201 15:49:08.699502554   16673 endpoint.cc:29]             endpoint: grpc_endpoint_read
I0201 15:49:08.699543785   16673 tcp_posix.cc:882]           tcp_read CALLED
I0201 15:49:08.699586006   16673 tcp_posix.cc:549]           TCP:0x1f5f460 notify_on_read
D0201 15:49:08.699621747   16673 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x1f5d5e0 curr=0 closure=0x1f5f610
I0201 15:49:08.699658168   16673 combiner.cc:276]            C:0x2ac4e0002150 finish old_state=5
I0201 15:49:08.699691779   16673 combiner.cc:198]            C:0x2ac4e0002150 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=1
I0201 15:49:08.699724570   16673 combiner.cc:250]            C:0x2ac4e0002150 execute_final[0] c=0x2ac4e0002bd8
D0201 15:49:08.699829763   16673 flow_control.cc:117]        0x2ac4e0004d30[0][cli] | t updt sent | trw:                         65535, tlw:                       4194303, taw:              65535 -> 4194303, srw:                              , slw:                              , saw:                              
I0201 15:49:08.699886765   16673 chttp2_transport.cc:795]    W:0x2ac4e0002ac0 CLIENT [ipv4:10.7.14.59:5000] state WRITING+MORE -> WRITING [begin write in current thread]
I0201 15:49:08.699922796   16673 endpoint.cc:37]             endpoint: grpc_endpoint_write
I0201 15:49:08.699955567   16673 tcp_posix.cc:1548]          tcp_write CALLED
I0201 15:49:08.699987048   16673 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.700041639   16673 tcp_posix.cc:1562]          DATA: 50 52 49 20 2a 20 48 54 54 50 2f 32 2e 30 0d 0a 0d 0a 53 4d 0d 0a 0d 0a 'PRI * HTTP/2.0....SM....'
I0201 15:49:08.700075540   16673 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.700111381   16673 tcp_posix.cc:1562]          DATA: 00 00 24 04 00 00 00 00 00 00 02 00 00 00 00 00 03 00 00 00 00 00 04 00 3f ff ff 00 05 00 3f ff ff 00 06 00 00 20 00 fe 03 00 00 00 01 '..$.....................?.....?...... .......'
I0201 15:49:08.700143772   16673 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.700176633   16673 tcp_posix.cc:1562]          DATA: 00 00 04 08 00 00 00 00 00 00 3f 00 00 '..........?..'
I0201 15:49:08.700240405   16673 tcp_posix.cc:1607]          write: "OK"
D0201 15:49:08.700281346   16673 closure.h:259]              running closure 0x2ac4e0002c68: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:986]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1609]
I0201 15:49:08.700315747   16673 combiner.cc:132]            C:0x2ac4e0002150 grpc_combiner_execute c=0x2ac4e0002c68 last=3
D0201 15:49:08.700348318   16673 closure.h:268]              closure 0x2ac4e0002c68 finished
I0201 15:49:08.700381359   16673 combiner.cc:276]            C:0x2ac4e0002150 finish old_state=5
I0201 15:49:08.700415010   16673 combiner.cc:198]            C:0x2ac4e0002150 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.700447891   16673 combiner.cc:220]            C:0x2ac4e0002150 maybe_finish_one n=0x2ac4e0002c68
I0201 15:49:08.700485732   16673 chttp2_transport.cc:795]    W:0x2ac4e0002ac0 CLIENT [ipv4:10.7.14.59:5000] state WRITING -> IDLE [finish writing]
I0201 15:49:08.700540084   16673 combiner.cc:276]            C:0x2ac4e0002150 finish old_state=3
I0201 15:49:08.700575655   16673 executor.cc:231]            EXECUTOR (default-executor) [0]: step (sub_depth=1)
D0201 15:49:08.700620566   16672 exec_ctx.cc:54]             closure 0x1f5d7b0 finished
D0201 15:49:08.700658727   16672 exec_ctx.cc:34]             running closure 0x1f5d760: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_client_posix.cc:326]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/timer_generic.cc:454]
I0201 15:49:08.700693338   16672 tcp_client_posix.cc:110]    CLIENT_CONNECT: ipv4:10.7.14.59:5000: on_alarm: error="CANCELLED"
I0201 15:49:08.700734569   16672 ref_counted.h:165]          SubchannelPoolInterface:0x1f52918 unref 8 -> 7
D0201 15:49:08.700776720   16672 exec_ctx.cc:54]             closure 0x1f5d760 finished
I0201 15:49:08.700818912   16672 ev_epollex_linux.cc:660]    PS:0x1f4f5e0 (pollable:0x1f59ab0) maybe_finish_shutdown sc=(nil) (target:!NULL) rw=(nil) (target:NULL) cpsc=1 (target:0)
I0201 15:49:08.700855423   16672 ev_posix.cc:325]            (polling-api) pollset_work(0x1f4f5e0, 9223372036854775807) end
I0201 15:49:08.700891114   16672 ev_posix.cc:321]            (polling-api) pollset_work(0x1f4f5e0, 9223372036854775807) begin
I0201 15:49:08.700926085   16672 ev_epollex_linux.cc:1117]   PS:0x1f4f5e0 work hdl=0x7fff79ff5b88 worker=0x7fff79ff59e0 now=1807 deadline=9223372036854775807 kwp=0 pollable=0x1f59ab0
I0201 15:49:08.700966636   16672 ev_epollex_linux.cc:935]    POLLABLE:0x1f59ab0[type=pollset epfd=7 wakeup=8] poll for -1ms
I0201 15:49:08.701003817   16672 ev_epollex_linux.cc:954]    POLLABLE:0x1f59ab0 got 1 events
I0201 15:49:08.701037468   16672 ev_epollex_linux.cc:902]    PS:0x1f4f5e0 got fd 0x1f5d5a0: cancel=0 read=1 write=1
D0201 15:49:08.701069509   16672 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x1f5d5e0 curr=1f5f610
D0201 15:49:08.701106880   16672 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x1f5d5e8 curr=0
D0201 15:49:08.701140611   16672 exec_ctx.cc:34]             running closure 0x1f5f610: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1784]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:265]
I0201 15:49:08.701173542   16672 tcp_posix.cc:862]           tcp_handle_read CALLED
I0201 15:49:08.701206443   16672 tcp_posix.cc:866]           TCP:0x1f5f460 got_read: "OK"
I0201 15:49:08.701249004   16672 tcp_posix.cc:839]           TCP:0x1f5f460 alloc_slices; min_chunk=256 max_chunk=4194304 target=8192.000000 buf_len=0
I0201 15:49:08.701299755   16672 tcp_posix.cc:856]           TCP:0x1f5f460 do_read
I0201 15:49:08.701364197   16672 tcp_posix.cc:668]           TCP:0x1f5f460 call_cb 0x2ac4e0002cb0 0x2ac4cb589c09:0x2ac4e0002ac0
I0201 15:49:08.701402648   16672 tcp_posix.cc:670]           READ 0x1f5f460 (peer=ipv4:10.7.14.59:5000) error="OK"
D0201 15:49:08.701439669   16672 tcp_posix.cc:676]           DATA: 00 00 18 04 00 00 00 00 00 00 04 00 3f ff ff 00 05 00 3f ff ff 00 06 00 00 20 00 fe 03 00 00 00 01 00 00 04 08 00 00 00 00 00 00 3f 00 00 '............?.....?...... .................?..'
D0201 15:49:08.701473990   16672 closure.h:259]              running closure 0x2ac4e0002cb0: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2550]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:684]
I0201 15:49:08.701507341   16672 combiner.cc:132]            C:0x2ac4e0002150 grpc_combiner_execute c=0x2ac4e0002cb0 last=1
D0201 15:49:08.701540072   16672 closure.h:268]              closure 0x2ac4e0002cb0 finished
D0201 15:49:08.701572663   16672 exec_ctx.cc:54]             closure 0x1f5f610 finished
I0201 15:49:08.701607334   16672 combiner.cc:198]            C:0x2ac4e0002150 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.701640545   16672 combiner.cc:220]            C:0x2ac4e0002150 maybe_finish_one n=0x2ac4e0002cb0
I0201 15:49:08.701724098   16672 frame_settings.cc:238]      0x2ac4e0002ac0[cli] adding 4128768 for initial_window change
I0201 15:49:08.701760339   16672 frame_settings.cc:262]      CHTTP2:CLI:ipv4:10.7.14.59:5000: got setting INITIAL_WINDOW_SIZE = 4194303
I0201 15:49:08.701802740   16672 frame_settings.cc:262]      CHTTP2:CLI:ipv4:10.7.14.59:5000: got setting MAX_FRAME_SIZE = 4194303
I0201 15:49:08.701836401   16672 frame_settings.cc:262]      CHTTP2:CLI:ipv4:10.7.14.59:5000: got setting MAX_HEADER_LIST_SIZE = 8192
I0201 15:49:08.701869052   16672 frame_settings.cc:262]      CHTTP2:CLI:ipv4:10.7.14.59:5000: got setting GRPC_ALLOW_TRUE_BINARY_METADATA = 1
D0201 15:49:08.701915593   16672 flow_control.cc:117]        0x2ac4e0004d30[0][cli] | t updt recv | trw:              65535 -> 4194303, tlw:                       4194303, taw:                       4194303, srw:                              , slw:                              , saw:                              
I0201 15:49:08.701950824   16672 endpoint.cc:29]             endpoint: grpc_endpoint_read
I0201 15:49:08.701983945   16672 tcp_posix.cc:882]           tcp_read CALLED
D0201 15:49:08.702017036   16672 closure.h:259]              running closure 0x1f5f610: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1784]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:907]
I0201 15:49:08.702049217   16672 tcp_posix.cc:862]           tcp_handle_read CALLED
I0201 15:49:08.702081618   16672 tcp_posix.cc:866]           TCP:0x1f5f460 got_read: "OK"
I0201 15:49:08.702113689   16672 tcp_posix.cc:856]           TCP:0x1f5f460 do_read
I0201 15:49:08.702148030   16672 tcp_posix.cc:549]           TCP:0x1f5f460 notify_on_read
D0201 15:49:08.702181571   16672 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x1f5d5e0 curr=0 closure=0x1f5f610
D0201 15:49:08.702213002   16672 closure.h:268]              closure 0x1f5f610 finished
I0201 15:49:08.702246153   16672 combiner.cc:276]            C:0x2ac4e0002150 finish old_state=3
D0201 15:49:08.702284694   16672 exec_ctx.cc:34]             running closure 0x1f5bbc8: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/client/chttp2_connector.cc:201]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/frame_settings.cc:155]
I0201 15:49:08.702322905   16672 ev_posix.cc:400]            (polling-api) pollset_set_del_fd(0x1f4f820, 9)
I0201 15:49:08.702355566   16672 ev_epollex_linux.cc:1377]   PSS:0x1f4f820: del fd 0x1f5d5a0
D0201 15:49:08.702391787   16672 ev_epollex_linux.cc:389]    FD 9 0x1f5d5a0 unref 2 3 -> 1 [pollset_set; /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:1383]
I0201 15:49:08.702435378   16672 timer_generic.cc:447]       TIMER 0x1f5bc10: CANCEL pending=true
D0201 15:49:08.702472569   16672 exec_ctx.cc:54]             closure 0x1f5bbc8 finished
D0201 15:49:08.702508950   16672 exec_ctx.cc:34]             running closure 0x1f5bc50: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/client/chttp2_connector.cc:207]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/timer_generic.cc:454]
D0201 15:49:08.702571302   16672 exec_ctx.cc:54]             closure 0x1f5bc50 finished
D0201 15:49:08.702605893   16672 exec_ctx.cc:34]             running closure 0x1f5c100: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/subchannel.cc:651]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/client/chttp2_connector.cc:277]
I0201 15:49:08.702649154   16672 ref_counted.h:75]           SubchannelPoolInterface:0x1f52918 ref 7 -> 8
I0201 15:49:08.702767138   16672 ref_counted.h:75]           SubchannelPoolInterface:0x1f52918 ref 8 -> 9
I0201 15:49:08.702819779   16672 channel_stack.cc:110]       CHANNEL_STACK: init subchannel
I0201 15:49:08.702854560   16672 channel_stack.cc:112]       CHANNEL_STACK:   filter authority
I0201 15:49:08.702895711   16672 channel_stack.cc:112]       CHANNEL_STACK:   filter client-auth-filter
I0201 15:49:08.702932782   16672 channel_stack.cc:112]       CHANNEL_STACK:   filter message_size
