D0308 11:22:52.334738555   11800 ev_posix.cc:172]            Using polling engine: epollex
I0308 11:22:54.853059834   11806 ref_counted.h:115]          stream_refcount:0x2af634248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 4 -> 5 perform_stream_op
I0308 11:22:54.853093955   11806 combiner.cc:132]            C:0x2af634232a10 grpc_combiner_execute c=0x2af63424af68 last=1
I0308 11:22:54.853127626   11806 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2af634247dc8] [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:140: passed batch to transport]
I0308 11:22:54.853160877   11806 call_combiner.cc:172]         size: 1 -> 0
I0308 11:22:54.853192128   11806 call_combiner.cc:208]         queue empty
D0308 11:22:54.853224929   11806 exec_ctx.cc:54]             closure 0x2af63424b020 finished
I0308 11:22:54.853257450   11806 combiner.cc:198]            C:0x2af634232a10 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0308 11:22:54.853290131   11806 combiner.cc:220]            C:0x2af634232a10 maybe_finish_one n=0x2af63424af68
I0308 11:22:54.853371734   11806 chttp2_transport.cc:1402]   perform_stream_op_locked[s=0x2af634249e60; op=0x2af63424af48]:  SEND_INITIAL_METADATA{:status: 200, content-type: application/grpc, grpc-accept-encoding: identity, deflate, gzip} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}; on_complete = 0x2af634249af8
I0308 11:22:54.853428755   11806 chttp2_transport.cc:1382]   HTTP:1:HDR:SVR::status: 200
I0308 11:22:54.853469056   11806 chttp2_transport.cc:1382]   HTTP:1:HDR:SVR:content-type: application/grpc
I0308 11:22:54.853515908   11806 chttp2_transport.cc:1382]   HTTP:1:HDR:SVR:grpc-accept-encoding: identity, deflate, gzip
I0308 11:22:54.853565739   11806 chttp2_transport.cc:1382]   HTTP:1:TRL:SVR:grpc-status: 0
I0308 11:22:54.853622201   11806 stream_lists.cc:125]        0x2af634232ec0[1][svr]: add to writable
D0308 11:22:54.853658552   11806 transport.h:158]            CALL_STACK 0x2af634248ac0:0x2af634247db0 REF chttp2_writing:become
I0308 11:22:54.853696723   11806 ref_counted.h:115]          stream_refcount:0x2af634248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 5 -> 6 chttp2_writing:become
I0308 11:22:54.853739364   11806 chttp2_transport.cc:795]    W:0x2af634232ec0 SERVER [ipv4:12.8.10.79:37288] state WRITING -> WRITING+MORE [SEND_INITIAL_METADATA]
I0308 11:22:54.853817207   11806 chttp2_transport.cc:1232]   complete_closure_step: t=0x2af634232ec0 0x2af634249af8 refs=3 flags=0x0001 desc=op->on_complete err="OK" write_state=WRITING+MORE
D0308 11:22:54.853859798   11806 transport.h:175]            CALL_STACK 0x2af634248ac0:0x2af634247db0 UNREF perform_stream_op
I0308 11:22:54.853892879   11806 combiner.cc:276]            C:0x2af634232a10 finish old_state=3
I0308 11:22:54.853935210   11806 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2af634232670, tag=0x2af62729c7a0, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0308 11:22:54.853987112   11806 completion_queue.cc:948]    PENDING TAGS: 0x2af63424ac50 0x2af62729c7a0
I0308 11:22:54.854032503   11806 ev_posix.cc:321]            (polling-api) pollset_work(0x2af6342327f0, 9223372036854775807) begin
I0308 11:22:54.854071224   11806 ev_epollex_linux.cc:1117]   PS:0x2af6342327f0 work hdl=0x2af62729c618 worker=0x2af62729c470 now=3712 deadline=9223372036854775807 kwp=0 pollable=0x2af63424c1c0
I0308 11:22:54.854117295   11806 ev_epollex_linux.cc:935]    POLLABLE:0x2af63424c1c0[type=pollset epfd=16 wakeup=17] poll for -1ms
I0308 11:22:54.854157016   11806 ev_epollex_linux.cc:954]    POLLABLE:0x2af63424c1c0 got 2 events
I0308 11:22:54.854190927   11806 ev_epollex_linux.cc:902]    PS:0x2af6342327f0 got fd 0x2af634231930: cancel=0 read=1 write=0
D0308 11:22:54.854229069   11806 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2af634231970 curr=2af634232170
I0308 11:22:54.854263530   11806 ev_epollex_linux.cc:902]    PS:0x2af6342327f0 got fd 0x2af6342319c0: cancel=0 read=1 write=0
D0308 11:22:54.854295390   11806 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2af634231a00 curr=2af634232128
D0308 11:22:54.854333552   11806 exec_ctx.cc:34]             running closure 0x2af634232170: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:674]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/lockfree_event.cc:265]
I0308 11:22:54.854368563   11806 rdma_cm.cc:443]             HANDLE_WRITE_CALLED
I0308 11:22:54.854406974   11806 rdma_cm.cc:479]             A Message sent
I0308 11:22:54.854441365   11806 rdma_cm.cc:365]             CALLED WRITE_CB
D0308 11:22:54.854474256   11806 exec_ctx.cc:54]             closure 0x2af634232170 finished
D0308 11:22:54.854507667   11806 exec_ctx.cc:34]             running closure 0x2af634232128: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:671]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/lockfree_event.cc:265]
I0308 11:22:54.854544138   11806 rdma_cm.cc:204]             Continue Read,Get a slice
I0308 11:22:54.854578349   11806 rdma_cm.cc:206]             A Message of 24 Bytes Received
I0308 11:22:54.854610660   11806 rdma_cm.cc:210]             A sms
I0308 11:22:54.854645711   11806 rdma_cm.cc:204]             Continue Read,Get a slice
I0308 11:22:54.854679632   11806 rdma_cm.cc:206]             A Message of 33 Bytes Received
I0308 11:22:54.854710763   11806 rdma_cm.cc:219]             A Message 17
I0308 11:22:54.854759384   11806 rdma_cm.cc:225]             MR_ADDR=0x2af634001cd0
I0308 11:22:54.854864147   11824 completion_queue.cc:969]    grpc_completion_queue_next(cq=0xd57590, deadline=gpr_timespec { tv_sec: 9483870, tv_nsec: 713125637, clock_type: 0 }, reserved=(nil))
D0308 11:22:54.854926659   11824 completion_queue.cc:948]    PENDING TAGS:
I0308 11:22:54.854971320   11824 ev_posix.cc:321]            (polling-api) pollset_work(0xd57698, 13714) begin
I0308 11:22:54.855014781   11824 ev_epollex_linux.cc:1117]   PS:0xd57698 work hdl=(nil) worker=0x2af62749d8e0 now=3713 deadline=13714 kwp=0 pollable=0x2af634231a50
I0308 11:22:54.855057453   11824 ev_epollex_linux.cc:935]    POLLABLE:0x2af634231a50[type=pollset epfd=12 wakeup=13] poll for 10001ms
I0308 11:22:54.867743533   11806 rdma_cm.cc:318]             Send a short message
I0308 11:22:54.867804355   11806 rdma_cm.cc:181]             Called_READCB
D0308 11:22:54.867840796   11806 exec_ctx.cc:54]             closure 0x2af634232128 finished
D0308 11:22:54.867877027   11806 exec_ctx.cc:34]             running closure 0x2af634233068: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:986]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:368]
I0308 11:22:54.867911268   11806 combiner.cc:132]            C:0x2af634232a10 grpc_combiner_execute c=0x2af634233068 last=1
D0308 11:22:54.867944689   11806 exec_ctx.cc:54]             closure 0x2af634233068 finished
D0308 11:22:54.867978550   11806 exec_ctx.cc:34]             running closure 0x2af6342330b0: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2548]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:197]
I0308 11:22:54.868010401   11806 combiner.cc:132]            C:0x2af634232a10 grpc_combiner_execute c=0x2af6342330b0 last=3
D0308 11:22:54.868043772   11806 exec_ctx.cc:54]             closure 0x2af6342330b0 finished
I0308 11:22:54.868076893   11806 combiner.cc:198]            C:0x2af634232a10 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0308 11:22:54.868110434   11806 combiner.cc:220]            C:0x2af634232a10 maybe_finish_one n=0x2af634233068
I0308 11:22:54.868149045   11806 chttp2_transport.cc:795]    W:0x2af634232ec0 SERVER [ipv4:12.8.10.79:37288] state WRITING+MORE -> WRITING [continue writing]
I0308 11:22:54.868182926   11806 combiner.cc:319]            C:0x2af634232a10 grpc_combiner_execute_finally c=0x2af634232fd8; ac=0x2af634232a10
I0308 11:22:54.868219167   11806 combiner.cc:276]            C:0x2af634232a10 finish old_state=7
I0308 11:22:54.868263338   11806 combiner.cc:198]            C:0x2af634232a10 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0308 11:22:54.868297579   11806 combiner.cc:220]            C:0x2af634232a10 maybe_finish_one n=0x2af6342330b0
I0308 11:22:54.868339031   11806 timer_generic.cc:447]       TIMER 0x2af634235548: CANCEL pending=true
I0308 11:22:54.868377132   11806 rdma_cm.cc:347]             RDMA_READ CALLED
D0308 11:22:54.868413673   11806 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x2af634231a00 curr=0 closure=0x2af634232128
I0308 11:22:54.868451074   11806 combiner.cc:276]            C:0x2af634232a10 finish old_state=5
D0308 11:22:54.868486245   11806 exec_ctx.cc:34]             running closure 0x2af6342352e8: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2564]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1753]
I0308 11:22:54.868520226   11806 combiner.cc:132]            C:0x2af634232a10 grpc_combiner_execute c=0x2af6342352e8 last=3
D0308 11:22:54.868551777   11806 exec_ctx.cc:54]             closure 0x2af6342352e8 finished
D0308 11:22:54.868585248   11806 exec_ctx.cc:34]             running closure 0x2af634235428: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2747]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/timer_generic.cc:454]
I0308 11:22:54.868617789   11806 combiner.cc:132]            C:0x2af634232a10 grpc_combiner_execute c=0x2af634235428 last=5
D0308 11:22:54.868650470   11806 exec_ctx.cc:54]             closure 0x2af634235428 finished
I0308 11:22:54.868684091   11806 combiner.cc:198]            C:0x2af634232a10 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=1
I0308 11:22:54.868716942   11806 combiner.cc:220]            C:0x2af634232a10 maybe_finish_one n=0x2af6342352e8
I0308 11:22:54.868761243   11806 chttp2_transport.cc:2602]   ipv4:12.8.10.79:37288: Complete BDP ping err="OK"
I0308 11:22:54.868813474   11806 bdp_estimator.cc:50]        bdp[ipv4:12.8.10.79:37288]:complete acc=9 est=65536 dt=0.028477 bw=0.002528Mbs bw_est=0.000000Mbs
I0308 11:22:54.868876386   11806 timer_generic.cc:344]       TIMER 0x2af6342353e8: SET 3827 now 3727 call 0x2af634235258[0x2af61d5ae660]
I0308 11:22:54.868925568   11806 timer_generic.cc:382]         .. add to shard 26 with queue_deadline_cap=4212 => is_first_timer=true
I0308 11:22:54.868965109   11806 timer_generic.cc:405]         .. old shard min_deadline=4213
I0308 11:22:54.869108943   11803 timer_manager.cc:205]       wait ended: was_timed:0 kicked:1
I0308 11:22:54.869163445   11803 timer_manager.cc:189]       sleep for a 100 milliseconds
I0308 11:22:54.869215556   11806 combiner.cc:276]            C:0x2af634232a10 finish old_state=7
I0308 11:22:54.869255817   11806 combiner.cc:198]            C:0x2af634232a10 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0308 11:22:54.869290978   11806 combiner.cc:220]            C:0x2af634232a10 maybe_finish_one n=0x2af634235428
I0308 11:22:54.869325529   11806 timer_generic.cc:344]       TIMER 0x2af634235548: SET 7203727 now 3727 call 0x2af634235428[0x2af61d5aeb53]
I0308 11:22:54.869364500   11806 timer_generic.cc:382]         .. add to shard 19 with queue_deadline_cap=4212 => is_first_timer=false
I0308 11:22:54.869402692   11806 combiner.cc:276]            C:0x2af634232a10 finish old_state=5
I0308 11:22:54.869437043   11806 combiner.cc:198]            C:0x2af634232a10 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=1
I0308 11:22:54.869475244   11806 combiner.cc:250]            C:0x2af634232a10 execute_final[0] c=0x2af634232fd8
I0308 11:22:54.869510725   11806 stream_lists.cc:71]         0x2af634232ec0[1][svr]: pop from writable
I0308 11:22:54.869580657   11806 writing.cc:405]             W:0x2af634232ec0 SERVER[1] im-(sent,send)=(0,1) announce=0
I0308 11:22:54.869854755   11806 chttp2_transport.cc:1232]   complete_closure_step: t=0x2af634232ec0 0x2af634249af8 refs=2 flags=0x0001 desc=send_initial_metadata_finished err="OK" write_state=WRITING
D0308 11:22:54.869916797   11806 flow_control.cc:117]        0x2af634235130[1][svr] | app st recv | trw:                       4194308, tlw:                       4194303, taw:                       4194303, srw:                       4194308, slw:            4194294 -> 4194308, saw:                       4194294
D0308 11:22:54.869966318   11806 flow_control.cc:117]        0x2af634235130[1][svr] | s updt sent | trw:                       4194308, tlw:            4194303 -> 4194308, taw:                       4194303, srw:                       4194308, slw:            4194294 -> 4194308, saw:            4194294 -> 4194308
D0308 11:22:54.870030520   11806 flow_control.cc:117]        0x2af634235130[1][svr] |   data sent | trw:            4194308 -> 4194301, tlw:                       4194308, taw:                       4194303, srw:            4194308 -> 4194301, slw:                       4194308, saw:                       4194308
I0308 11:22:54.870070841   11806 chttp2_transport.cc:1232]   complete_closure_step: t=0x2af634232ec0 0x2af634249af8 refs=1 flags=0x0001 desc=finish_write_cb err="OK" write_state=WRITING
I0308 11:22:54.870106072   11806 writing.cc:506]             sending trailing_metadata
I0308 11:22:54.870163534   11806 chttp2_transport.cc:1232]   complete_closure_step: t=0x2af634232ec0 0x2af634249af8 refs=0 flags=0x0001 desc=send_trailing_metadata_finished err="OK" write_state=WRITING
D0308 11:22:54.870250426   11806 transport.h:175]            CALL_STACK 0x2af634248ac0:0x2af634247db0 UNREF chttp2
I0308 11:22:54.870295858   11806 stream_lists.cc:125]        0x2af634232ec0[1][svr]: add to writing
D0308 11:22:54.870338429   11806 flow_control.cc:117]        0x2af634235130[0][svr] | t updt sent | trw:                       4194301, tlw:                       4194308, taw:            4194303 -> 4194308, srw:                              , slw:                              , saw:                              
I0308 11:22:54.870375720   11806 chttp2_transport.cc:795]    W:0x2af634232ec0 SERVER [ipv4:12.8.10.79:37288] state WRITING -> WRITING [begin write in current thread]
I0308 11:22:54.870408781   11806 rdma_cm.cc:524]             RDMA_WRITE_CALLED
I0308 11:22:54.870442562   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 00 00 4e 01 04 00 00 00 01 88 40 0c '..N.......@.'
I0308 11:22:54.870477663   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 63 6f 6e 74 65 6e 74 2d 74 79 70 65 'content-type'
I0308 11:22:54.870510764   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 10 '.'
I0308 11:22:54.870546025   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 61 70 70 6c 69 63 61 74 69 6f 6e 2f 67 72 70 63 'application/grpc'
I0308 11:22:54.870585676   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 40 14 '@.'
I0308 11:22:54.870619517   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 67 72 70 63 2d 61 63 63 65 70 74 2d 65 6e 63 6f 64 69 6e 67 'grpc-accept-encoding'
I0308 11:22:54.870654448   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 17 69 64 65 6e 74 69 74 79 2c 20 64 65 66 6c 61 74 65 2c 20 67 7a 69 '.identity, deflate, gzi'
I0308 11:22:54.870688679   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 70 00 00 04 08 00 00 00 00 01 00 00 00 0e 00 00 07 00 00 00 00 00 01 'p......................'
I0308 11:22:54.870738361   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 00 00 00 00 02 08 32 '......2'
I0308 11:22:54.870777912   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 00 00 0f 01 05 00 00 00 01 40 0b '.........@.'
I0308 11:22:54.870811223   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 67 72 70 63 2d 73 74 61 74 75 73 'grpc-status'
I0308 11:22:54.870845804   11806 rdma_cm.cc:534]             WRITE 0x2af634231f80 (peer=ipv4:12.8.10.79:37288): 01 30 00 00 04 08 00 00 00 00 00 00 00 00 05 '.0.............'
I0308 11:22:54.870895135   11824 ev_epollex_linux.cc:954]    POLLABLE:0x2af634231a50 got 1 events
I0308 11:22:54.870931426   11824 ev_epollex_linux.cc:902]    PS:0xd57698 got fd 0x2af634231930: cancel=0 read=1 write=0
D0308 11:22:54.870965357   11824 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2af634231970 curr=0
I0308 11:22:54.871002088   11824 ev_epollex_linux.cc:660]    PS:0xd57698 (pollable:0x2af634231a50) maybe_finish_shutdown sc=(nil) (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
I0308 11:22:54.871039309   11824 ev_posix.cc:325]            (polling-api) pollset_work(0xd57698, 13714) end
I0308 11:22:54.871077150   11824 ev_posix.cc:321]            (polling-api) pollset_work(0xd57698, 13714) begin
I0308 11:22:54.871113232   11824 ev_epollex_linux.cc:1117]   PS:0xd57698 work hdl=(nil) worker=0x2af62749d8e0 now=3729 deadline=13714 kwp=0 pollable=0x2af634231a50
I0308 11:22:54.871155553   11824 ev_epollex_linux.cc:935]    POLLABLE:0x2af634231a50[type=pollset epfd=12 wakeup=13] poll for 9985ms
I0308 11:22:54.870881525   11806 rdma_cm.cc:420]             Send a message 153
D0308 11:22:54.871229225   11806 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x2af634231970 curr=2 closure=0x2af634232170
I0308 11:22:54.871266956   11806 combiner.cc:276]            C:0x2af634232a10 finish old_state=3
D0308 11:22:54.871305237   11806 exec_ctx.cc:34]             running closure 0x2af634249df8: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:77]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1215]
I0308 11:22:54.871342528   11806 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2af634247dc8] closure=0x2af634249728 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:60: recv_trailing_metadata_ready] error="OK"
I0308 11:22:54.871376449   11806 call_combiner.cc:136]         size: 0 -> 1
I0308 11:22:54.871408510   11806 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0308 11:22:54.871442081   11806 exec_ctx.cc:54]             closure 0x2af634249df8 finished
D0308 11:22:54.871474672   11806 exec_ctx.cc:34]             running closure 0x2af634232170: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:674]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/lockfree_event.cc:134]
I0308 11:22:54.871509083   11806 rdma_cm.cc:443]             HANDLE_WRITE_CALLED
I0308 11:22:54.871545694   11806 rdma_cm.cc:479]             A Message sent
I0308 11:22:54.871578835   11806 rdma_cm.cc:365]             CALLED WRITE_CB
D0308 11:22:54.871612596   11806 exec_ctx.cc:54]             closure 0x2af634232170 finished
D0308 11:22:54.871645657   11806 exec_ctx.cc:34]             running closure 0x2af634249728: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:80]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/call_combiner.cc:109]
D0308 11:22:54.871682288   11806 closure.h:259]              running closure 0x2af634249340: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/server/http_server_filter.cc:54]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:306]
D0308 11:22:54.871739540   11806 closure.h:259]              running closure 0x2af634249070: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/deadline/deadline_filter.cc:152]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/server/http_server_filter.cc:322]
D0308 11:22:54.871777321   11806 closure.h:259]              running closure 0x2af634248fd8: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/message_size/message_size_filter.cc:154]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/deadline/deadline_filter.cc:140]
D0308 11:22:54.871813152   11806 closure.h:259]              running closure 0x2af634248eb0: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/security/transport/server_auth_filter.cc:59]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/message_size/message_size_filter.cc:253]
D0308 11:22:54.871848133   11806 closure.h:259]              running closure 0x2af634248d90: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/server.cc:1185]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/security/transport/server_auth_filter.cc:267]
D0308 11:22:54.871881784   11806 closure.h:259]              running closure 0x2af6342489f0: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:1698]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/server.cc:1421]
I0308 11:22:54.871915545   11806 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2af634247dc8] [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:1310: recv_trailing_metadata_ready]
I0308 11:22:54.871947426   11806 call_combiner.cc:172]         size: 1 -> 0
I0308 11:22:54.871979427   11806 call_combiner.cc:208]         queue empty
D0308 11:22:54.872020558   11806 call.cc:716]                set_final_status SVR
D0308 11:22:54.872054589   11806 call.cc:717]                "OK"
I0308 11:22:54.872097210   11806 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2af634232670, tag=0x2af63424ac50, error="OK", done=0x2af61d7aaa24, done_arg=0x2af63424adb0, storage=0x2af63424ae20)
I0308 11:22:54.872135321   11806 ev_posix.cc:331]            (polling-api) pollset_kick(0x2af6342327f0, (nil))
I0308 11:22:54.872172512   11806 ev_epollex_linux.cc:727]    PS:0x2af6342327f0 kick (nil) tls_pollset=0x2af6342327f0 tls_worker=0x2af62729c470 pollset.root_worker=0x2af62729c470
I0308 11:22:54.872205753   11806 ev_epollex_linux.cc:763]    PS:0x2af6342327f0 kicked_any_but_awake
D0308 11:22:54.872238964   11806 closure.h:268]              closure 0x2af6342489f0 finished
D0308 11:22:54.872273515   11806 closure.h:268]              closure 0x2af634248d90 finished
D0308 11:22:54.872308876   11806 closure.h:268]              closure 0x2af634248eb0 finished
D0308 11:22:54.872341107   11806 closure.h:268]              closure 0x2af634248fd8 finished
D0308 11:22:54.872372078   11806 closure.h:268]              closure 0x2af634249070 finished
D0308 11:22:54.872404249   11806 closure.h:268]              closure 0x2af634249340 finished
D0308 11:22:54.872435390   11806 exec_ctx.cc:54]             closure 0x2af634249728 finished
D0308 11:22:54.872468871   11806 exec_ctx.cc:34]             running closure 0x2af634233068: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:986]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:368]
I0308 11:22:54.872502712   11806 combiner.cc:132]            C:0x2af634232a10 grpc_combiner_execute c=0x2af634233068 last=1
D0308 11:22:54.872535463   11806 exec_ctx.cc:54]             closure 0x2af634233068 finished
I0308 11:22:54.872571224   11806 combiner.cc:198]            C:0x2af634232a10 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0308 11:22:54.872605395   11806 combiner.cc:220]            C:0x2af634232a10 maybe_finish_one n=0x2af634233068
I0308 11:22:54.872639806   11806 chttp2_transport.cc:795]    W:0x2af634232ec0 SERVER [ipv4:12.8.10.79:37288] state WRITING -> IDLE [finish writing]
I0308 11:22:54.872679727   11806 stream_lists.cc:71]         0x2af634232ec0[1][svr]: pop from writing
D0308 11:22:54.872713278   11806 transport.h:175]            CALL_STACK 0x2af634248ac0:0x2af634247db0 UNREF chttp2_writing:end
I0308 11:22:54.872756280   11806 combiner.cc:276]            C:0x2af634232a10 finish old_state=3
D0308 11:22:54.872791591   11806 exec_ctx.cc:34]             running closure 0x2af634249af8: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:77]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:804]
I0308 11:22:54.872827732   11806 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2af634247dc8] closure=0x2af63424b068 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:60: on_complete] error="OK"
I0308 11:22:54.872866343   11806 call_combiner.cc:136]         size: 0 -> 1
I0308 11:22:54.872898334   11806 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0308 11:22:54.872931915   11806 exec_ctx.cc:54]             closure 0x2af634249af8 finished
D0308 11:22:54.872964676   11806 exec_ctx.cc:34]             running closure 0x2af63424b068: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:1715]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/call_combiner.cc:109]
I0308 11:22:54.872999967   11806 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2af634247dc8] [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:1319: on_complete]
I0308 11:22:54.873031468   11806 call_combiner.cc:172]         size: 1 -> 0
I0308 11:22:54.873063098   11806 call_combiner.cc:208]         queue empty
I0308 11:22:54.873179162   11806 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2af634232670, tag=0x2af62729c7a0, error="OK", done=0x2af61d7aaa24, done_arg=0x2af63424af40, storage=0x2af63424afb0)
I0308 11:22:54.873222143   11806 ev_posix.cc:331]            (polling-api) pollset_kick(0x2af6342327f0, 0x2af62729c470)
I0308 11:22:54.873256264   11806 ev_epollex_linux.cc:727]    PS:0x2af6342327f0 kick 0x2af62729c470 tls_pollset=0x2af6342327f0 tls_worker=0x2af62729c470 pollset.root_worker=0x2af62729c470
I0308 11:22:54.873290605   11806 ev_epollex_linux.cc:693]    PS:0x2af63424c1c0 kicked_specific_but_awake
D0308 11:22:54.873325466   11806 exec_ctx.cc:54]             closure 0x2af63424b068 finished
I0308 11:22:54.873363257   11806 ev_epollex_linux.cc:660]    PS:0x2af6342327f0 (pollable:0x2af63424c1c0) maybe_finish_shutdown sc=(nil) (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
I0308 11:22:54.873398678   11806 ev_posix.cc:325]            (polling-api) pollset_work(0x2af6342327f0, 9223372036854775807) end
